prompt_type,direct_difference,direct_correct,meta_difference,meta_correct
simple,0.04282379150390625,True,-0.016195297241210938,False
instruct,0.04282379150390625,True,-0.008656501770019531,False
complex,0.04282379150390625,True,-0.01740741729736328,False
simple,0.03444194793701172,True,-0.019243240356445312,False
instruct,0.03444194793701172,True,-0.008631706237792969,False
complex,0.03444194793701172,True,-0.024720191955566406,False
simple,0.03357124328613281,True,-0.015619277954101562,False
instruct,0.03357124328613281,True,-0.0076751708984375,False
complex,0.03357124328613281,True,-0.02291584014892578,False
simple,0.04937171936035156,True,-0.01684284210205078,False
instruct,0.04937171936035156,True,-0.007996559143066406,False
complex,0.04937171936035156,True,-0.022423744201660156,False
simple,0.0432586669921875,True,-0.018735885620117188,False
instruct,0.0432586669921875,True,-0.009388923645019531,False
complex,0.0432586669921875,True,-0.0238800048828125,False
simple,0.03964424133300781,True,-0.016974449157714844,False
instruct,0.03964424133300781,True,-0.008600234985351562,False
complex,0.03964424133300781,True,-0.022957801818847656,False
simple,0.04190826416015625,True,-0.01678943634033203,False
instruct,0.04190826416015625,True,-0.008045196533203125,False
complex,0.04190826416015625,True,-0.021180152893066406,False
simple,0.042504310607910156,True,-0.01617908477783203,False
instruct,0.042504310607910156,True,-0.007480621337890625,False
complex,0.042504310607910156,True,-0.024625778198242188,False
simple,0.046993255615234375,True,-0.01647472381591797,False
instruct,0.046993255615234375,True,-0.0063762664794921875,False
complex,0.046993255615234375,True,-0.015348434448242188,False
simple,0.02917957305908203,True,-0.016984939575195312,False
instruct,0.02917957305908203,True,-0.010053634643554688,False
complex,0.02917957305908203,True,-0.02451324462890625,False
simple,0.027487754821777344,True,-0.013957977294921875,False
instruct,0.027487754821777344,True,-0.007281303405761719,False
complex,0.027487754821777344,True,-0.016668319702148438,False
simple,0.05555248260498047,True,-0.01681041717529297,False
instruct,0.05555248260498047,True,-0.008141517639160156,False
complex,0.05555248260498047,True,-0.018973350524902344,False
simple,0.029123306274414062,True,-0.008925437927246094,False
instruct,0.029123306274414062,True,-0.0051937103271484375,False
complex,0.029123306274414062,True,-0.010439872741699219,False
simple,0.03450202941894531,True,-0.019957542419433594,False
instruct,0.03450202941894531,True,-0.00954437255859375,False
complex,0.03450202941894531,True,-0.02631664276123047,False
simple,0.044180870056152344,True,-0.012667655944824219,False
instruct,0.044180870056152344,True,-0.0068645477294921875,False
complex,0.044180870056152344,True,-0.020522117614746094,False
simple,0.051636695861816406,True,-0.01901721954345703,False
instruct,0.051636695861816406,True,-0.010164260864257812,False
complex,0.051636695861816406,True,-0.022475242614746094,False
simple,0.03107738494873047,True,-0.014111518859863281,False
instruct,0.03107738494873047,True,-0.008386611938476562,False
complex,0.03107738494873047,True,-0.02141094207763672,False
simple,0.038498878479003906,True,-0.014985084533691406,False
instruct,0.038498878479003906,True,-0.009958267211914062,False
complex,0.038498878479003906,True,-0.0234222412109375,False
simple,0.028255462646484375,True,-0.018495559692382812,False
instruct,0.028255462646484375,True,-0.011898040771484375,False
complex,0.028255462646484375,True,-0.02982807159423828,False
simple,0.040485382080078125,True,-0.021294593811035156,False
instruct,0.040485382080078125,True,-0.008770942687988281,False
complex,0.040485382080078125,True,-0.02642059326171875,False
simple,0.03640460968017578,True,-0.02108001708984375,False
instruct,0.03640460968017578,True,-0.0117034912109375,False
complex,0.03640460968017578,True,-0.026429176330566406,False
simple,0.032196044921875,True,-0.01823902130126953,False
instruct,0.032196044921875,True,-0.008335113525390625,False
complex,0.032196044921875,True,-0.023492813110351562,False
simple,0.04148578643798828,True,-0.018686294555664062,False
instruct,0.04148578643798828,True,-0.0103759765625,False
complex,0.04148578643798828,True,-0.01817607879638672,False
simple,0.057288169860839844,True,-0.022417068481445312,False
instruct,0.057288169860839844,True,-0.011214256286621094,False
complex,0.057288169860839844,True,-0.02064228057861328,False
simple,0.039844512939453125,True,-0.016286849975585938,False
instruct,0.039844512939453125,True,-0.008336067199707031,False
complex,0.039844512939453125,True,-0.020270347595214844,False
simple,-0.005654335021972656,False,-0.01892375946044922,False
instruct,-0.005654335021972656,False,-0.011956214904785156,False
complex,-0.005654335021972656,False,-0.030419349670410156,False
simple,0.02775287628173828,True,-0.01820659637451172,False
instruct,0.02775287628173828,True,-0.007579803466796875,False
complex,0.02775287628173828,True,-0.020722389221191406,False
simple,0.048422813415527344,True,-0.013899803161621094,False
instruct,0.048422813415527344,True,-0.008389472961425781,False
complex,0.048422813415527344,True,-0.02115345001220703,False
simple,0.05051422119140625,True,-0.01830768585205078,False
instruct,0.05051422119140625,True,-0.008386611938476562,False
complex,0.05051422119140625,True,-0.015290260314941406,False
simple,0.01929187774658203,True,-0.021081924438476562,False
instruct,0.01929187774658203,True,-0.012608528137207031,False
complex,0.01929187774658203,True,-0.028577804565429688,False
simple,0.024806976318359375,True,-0.020307540893554688,False
instruct,0.024806976318359375,True,-0.010361671447753906,False
complex,0.024806976318359375,True,-0.025056838989257812,False
simple,-0.016139984130859375,False,-0.01568889617919922,False
instruct,-0.016139984130859375,False,-0.0068511962890625,False
complex,-0.016139984130859375,False,-0.022539138793945312,False
simple,0.04233741760253906,True,-0.02186107635498047,False
instruct,0.04233741760253906,True,-0.009212493896484375,False
complex,0.04233741760253906,True,-0.02568531036376953,False
simple,0.06516361236572266,True,-0.017911911010742188,False
instruct,0.06516361236572266,True,-0.009241104125976562,False
complex,0.06516361236572266,True,-0.01871776580810547,False
simple,0.034819602966308594,True,-0.011481285095214844,False
instruct,0.034819602966308594,True,-0.009060859680175781,False
complex,0.034819602966308594,True,-0.02166271209716797,False
simple,0.04918193817138672,True,-0.012454986572265625,False
instruct,0.04918193817138672,True,-0.0051937103271484375,False
complex,0.04918193817138672,True,-0.019617080688476562,False
simple,0.058929443359375,True,-0.01905059814453125,False
instruct,0.058929443359375,True,-0.009963035583496094,False
complex,0.058929443359375,True,-0.02317523956298828,False
simple,0.039974212646484375,True,-0.02236175537109375,False
instruct,0.039974212646484375,True,-0.01020050048828125,False
complex,0.039974212646484375,True,-0.027162551879882812,False
simple,0.034150123596191406,True,-0.014749526977539062,False
instruct,0.034150123596191406,True,-0.010600090026855469,False
complex,0.034150123596191406,True,-0.021851539611816406,False
simple,0.039328575134277344,True,-0.011809349060058594,False
instruct,0.039328575134277344,True,-0.008228302001953125,False
complex,0.039328575134277344,True,-0.02338123321533203,False
simple,0.037715911865234375,True,-0.01732158660888672,False
instruct,0.037715911865234375,True,-0.008824348449707031,False
complex,0.037715911865234375,True,-0.021460533142089844,False
simple,0.030651092529296875,True,-0.01430511474609375,False
instruct,0.030651092529296875,True,-0.009305000305175781,False
complex,0.030651092529296875,True,-0.022582054138183594,False
simple,0.03880596160888672,True,-0.016231536865234375,False
instruct,0.03880596160888672,True,-0.010601043701171875,False
complex,0.03880596160888672,True,-0.027990341186523438,False
simple,0.04037189483642578,True,-0.014208793640136719,False
instruct,0.04037189483642578,True,-0.007641792297363281,False
complex,0.04037189483642578,True,-0.014555931091308594,False
simple,0.043880462646484375,True,-0.011687278747558594,False
instruct,0.043880462646484375,True,-0.008718490600585938,False
complex,0.043880462646484375,True,-0.01592731475830078,False
simple,0.02537250518798828,True,-0.018970489501953125,False
instruct,0.02537250518798828,True,-0.010594367980957031,False
complex,0.02537250518798828,True,-0.023314476013183594,False
simple,-0.013859748840332031,False,-0.015966415405273438,False
instruct,-0.013859748840332031,False,-0.007961273193359375,False
complex,-0.013859748840332031,False,-0.027131080627441406,False
simple,0.001834869384765625,True,-0.018798828125,False
instruct,0.001834869384765625,True,-0.008708953857421875,False
complex,0.001834869384765625,True,-0.026670455932617188,False
simple,0.011757850646972656,True,-0.014819145202636719,False
instruct,0.011757850646972656,True,-0.006602287292480469,False
complex,0.011757850646972656,True,-0.022218704223632812,False
simple,0.030956268310546875,True,-0.016759872436523438,False
instruct,0.030956268310546875,True,-0.007029533386230469,False
complex,0.030956268310546875,True,-0.027437210083007812,False
simple,0.05078125,True,-0.022398948669433594,False
instruct,0.05078125,True,-0.01026153564453125,False
complex,0.05078125,True,-0.020143508911132812,False
simple,0.029104232788085938,True,-0.017765045166015625,False
instruct,0.029104232788085938,True,-0.011640548706054688,False
complex,0.029104232788085938,True,-0.02426433563232422,False
simple,0.012965202331542969,True,-0.0067081451416015625,False
instruct,0.012965202331542969,True,-0.006047248840332031,False
complex,0.012965202331542969,True,-0.011745452880859375,False
simple,0.017124176025390625,True,-0.019260406494140625,False
instruct,0.017124176025390625,True,-0.009539604187011719,False
complex,0.017124176025390625,True,-0.025618553161621094,False
simple,-0.01908111572265625,False,-0.0179290771484375,False
instruct,-0.01908111572265625,False,-0.013774871826171875,False
complex,-0.01908111572265625,False,-0.0280609130859375,False
simple,-0.047374725341796875,False,-0.014104843139648438,False
instruct,-0.047374725341796875,False,-0.008518218994140625,False
complex,-0.047374725341796875,False,-0.01627063751220703,False
simple,0.019474029541015625,True,-0.02215099334716797,False
instruct,0.019474029541015625,True,-0.012784004211425781,False
complex,0.019474029541015625,True,-0.031650543212890625,False
simple,0.02490711212158203,True,-0.02264118194580078,False
instruct,0.02490711212158203,True,-0.012021064758300781,False
complex,0.02490711212158203,True,-0.030655860900878906,False
simple,0.01640796661376953,True,-0.01636028289794922,False
instruct,0.01640796661376953,True,-0.009943962097167969,False
complex,0.01640796661376953,True,-0.020761489868164062,False
simple,-0.02799224853515625,False,-0.016922950744628906,False
instruct,-0.02799224853515625,False,-0.011048316955566406,False
complex,-0.02799224853515625,False,-0.025548934936523438,False
simple,0.03979015350341797,True,-0.017026901245117188,False
instruct,0.03979015350341797,True,-0.009840011596679688,False
complex,0.03979015350341797,True,-0.022043228149414062,False
simple,-0.014767646789550781,False,-0.02060222625732422,False
instruct,-0.014767646789550781,False,-0.011916160583496094,False
complex,-0.014767646789550781,False,-0.025445938110351562,False
simple,-0.012334823608398438,False,-0.01877117156982422,False
instruct,-0.012334823608398438,False,-0.008451461791992188,False
complex,-0.012334823608398438,False,-0.01745891571044922,False
simple,0.05454730987548828,True,-0.013641357421875,False
instruct,0.05454730987548828,True,-0.008375167846679688,False
complex,0.05454730987548828,True,-0.019720077514648438,False
simple,0.0042476654052734375,True,-0.016379356384277344,False
instruct,0.0042476654052734375,True,-0.008199691772460938,False
complex,0.0042476654052734375,True,-0.026352882385253906,False
simple,0.03244495391845703,True,-0.0022325515747070312,False
instruct,0.03244495391845703,True,-0.004916191101074219,False
complex,0.03244495391845703,True,-0.01906299591064453,False
simple,-0.0021200180053710938,False,-0.017461776733398438,False
instruct,-0.0021200180053710938,False,-0.008619308471679688,False
complex,-0.0021200180053710938,False,-0.033156394958496094,False
simple,-0.009423255920410156,False,-0.018273353576660156,False
instruct,-0.009423255920410156,False,-0.01107025146484375,False
complex,-0.009423255920410156,False,-0.024245262145996094,False
simple,0.010608673095703125,True,-0.009965896606445312,False
instruct,0.010608673095703125,True,-0.004668235778808594,False
complex,0.010608673095703125,True,-0.023728370666503906,False
simple,0.0011053085327148438,True,-0.017564773559570312,False
instruct,0.0011053085327148438,True,-0.010216712951660156,False
complex,0.0011053085327148438,True,-0.0233154296875,False
simple,0.016180038452148438,True,-0.01656818389892578,False
instruct,0.016180038452148438,True,-0.008815765380859375,False
complex,0.016180038452148438,True,-0.020233154296875,False
simple,-0.02033233642578125,False,-0.01125335693359375,False
instruct,-0.02033233642578125,False,-0.005837440490722656,False
complex,-0.02033233642578125,False,-0.015591621398925781,False
simple,0.034152984619140625,True,-0.004222869873046875,False
instruct,0.034152984619140625,True,-0.004757881164550781,False
complex,0.034152984619140625,True,-0.018489837646484375,False
simple,0.003086090087890625,True,-0.01835155487060547,False
instruct,0.003086090087890625,True,-0.011157035827636719,False
complex,0.003086090087890625,True,-0.026526451110839844,False
simple,0.026915550231933594,True,-0.014677047729492188,False
instruct,0.026915550231933594,True,-0.009427070617675781,False
complex,0.026915550231933594,True,-0.020318031311035156,False
simple,-0.007000923156738281,False,-0.013709068298339844,False
instruct,-0.007000923156738281,False,-0.005906105041503906,False
complex,-0.007000923156738281,False,-0.016823768615722656,False
simple,0.007863998413085938,True,-0.013031005859375,False
instruct,0.007863998413085938,True,-0.007948875427246094,False
complex,0.007863998413085938,True,-0.02123546600341797,False
simple,-0.0056591033935546875,False,-0.03243255615234375,False
instruct,-0.0056591033935546875,False,-0.015593528747558594,False
complex,-0.0056591033935546875,False,-0.033545494079589844,False
simple,0.013570785522460938,True,-0.0037698745727539062,False
instruct,0.013570785522460938,True,-0.004849433898925781,False
complex,0.013570785522460938,True,-0.016759872436523438,False
simple,0.015677452087402344,True,-0.01847076416015625,False
instruct,0.015677452087402344,True,-0.010443687438964844,False
complex,0.015677452087402344,True,-0.024280548095703125,False
simple,-0.005072593688964844,False,-0.01887035369873047,False
instruct,-0.005072593688964844,False,-0.007637977600097656,False
complex,-0.005072593688964844,False,-0.01687145233154297,False
simple,0.017645835876464844,True,-0.016553878784179688,False
instruct,0.017645835876464844,True,-0.009818077087402344,False
complex,0.017645835876464844,True,-0.036304473876953125,False
simple,-0.0025730133056640625,False,-0.019136428833007812,False
instruct,-0.0025730133056640625,False,-0.0059604644775390625,False
complex,-0.0025730133056640625,False,-0.018174171447753906,False
simple,-0.01863574981689453,False,-0.02244091033935547,False
instruct,-0.01863574981689453,False,-0.010685920715332031,False
complex,-0.01863574981689453,False,-0.024282455444335938,False
simple,-0.007670402526855469,False,-0.01728343963623047,False
instruct,-0.007670402526855469,False,-0.010639190673828125,False
complex,-0.007670402526855469,False,-0.032680511474609375,False
simple,-0.013996124267578125,False,-0.020830154418945312,False
instruct,-0.013996124267578125,False,-0.011003494262695312,False
complex,-0.013996124267578125,False,-0.024480819702148438,False
simple,0.005919456481933594,True,-0.021753311157226562,False
instruct,0.005919456481933594,True,-0.010546684265136719,False
complex,0.005919456481933594,True,-0.030259132385253906,False
simple,-0.039557456970214844,False,-0.039196014404296875,False
instruct,-0.039557456970214844,False,-0.03161334991455078,False
complex,-0.039557456970214844,False,-0.038407325744628906,False
simple,-0.13431167602539062,False,-0.059589385986328125,False
instruct,-0.13431167602539062,False,-0.031455039978027344,False
complex,-0.13431167602539062,False,-0.04174518585205078,False
simple,-0.13512802124023438,False,-0.0653848648071289,False
instruct,-0.13512802124023438,False,-0.03489208221435547,False
complex,-0.13512802124023438,False,-0.04791259765625,False
simple,-0.07110309600830078,False,-0.06184101104736328,False
instruct,-0.07110309600830078,False,-0.03760051727294922,False
complex,-0.07110309600830078,False,-0.059897422790527344,False
simple,-0.07089614868164062,False,-0.05437183380126953,False
instruct,-0.07089614868164062,False,-0.034295082092285156,False
complex,-0.07089614868164062,False,-0.048872947692871094,False
simple,-0.030999183654785156,False,-0.03754901885986328,False
instruct,-0.030999183654785156,False,-0.02596282958984375,False
complex,-0.030999183654785156,False,-0.03061962127685547,False
simple,-0.14554309844970703,False,-0.06829643249511719,False
instruct,-0.14554309844970703,False,-0.03886699676513672,False
complex,-0.14554309844970703,False,-0.05950736999511719,False
simple,-0.15419578552246094,False,-0.07243156433105469,False
instruct,-0.15419578552246094,False,-0.04066276550292969,False
complex,-0.15419578552246094,False,-0.06508064270019531,False
simple,-0.015357017517089844,False,-0.04703330993652344,False
instruct,-0.015357017517089844,False,-0.02913188934326172,False
complex,-0.015357017517089844,False,-0.049072265625,False
simple,-0.13556194305419922,False,-0.0640716552734375,False
instruct,-0.13556194305419922,False,-0.03521442413330078,False
complex,-0.13556194305419922,False,-0.061077117919921875,False
simple,-0.10208606719970703,False,-0.043295860290527344,False
instruct,-0.10208606719970703,False,-0.02852344512939453,False
complex,-0.10208606719970703,False,-0.016854286193847656,False
simple,-0.13516998291015625,False,-0.0696878433227539,False
instruct,-0.13516998291015625,False,-0.03896522521972656,False
complex,-0.13516998291015625,False,-0.06755638122558594,False
simple,-0.11166667938232422,False,-0.054518699645996094,False
instruct,-0.11166667938232422,False,-0.03376293182373047,False
complex,-0.11166667938232422,False,-0.06031036376953125,False
simple,-0.09714317321777344,False,-0.048880577087402344,False
instruct,-0.09714317321777344,False,-0.02754688262939453,False
complex,-0.09714317321777344,False,-0.049678802490234375,False
simple,-0.046103477478027344,False,-0.054390907287597656,False
instruct,-0.046103477478027344,False,-0.030019760131835938,False
complex,-0.046103477478027344,False,-0.04133892059326172,False
simple,-0.12693405151367188,False,-0.05509471893310547,False
instruct,-0.12693405151367188,False,-0.029722213745117188,False
complex,-0.12693405151367188,False,-0.04502391815185547,False
simple,-0.12857437133789062,False,-0.06602191925048828,False
instruct,-0.12857437133789062,False,-0.03560447692871094,False
complex,-0.12857437133789062,False,-0.053719520568847656,False
simple,-0.1334667205810547,False,-0.0649566650390625,False
instruct,-0.1334667205810547,False,-0.038669586181640625,False
complex,-0.1334667205810547,False,-0.06445980072021484,False
simple,-0.08764362335205078,False,-0.05888080596923828,False
instruct,-0.08764362335205078,False,-0.03722572326660156,False
complex,-0.08764362335205078,False,-0.05880260467529297,False
simple,-0.07441997528076172,False,-0.0509796142578125,False
instruct,-0.07441997528076172,False,-0.02776050567626953,False
complex,-0.07441997528076172,False,-0.043297767639160156,False
simple,-0.13121986389160156,False,-0.06051158905029297,False
instruct,-0.13121986389160156,False,-0.03574562072753906,False
complex,-0.13121986389160156,False,-0.06196403503417969,False
simple,-0.07635879516601562,False,-0.054131507873535156,False
instruct,-0.07635879516601562,False,-0.03798389434814453,False
complex,-0.07635879516601562,False,-0.03261852264404297,False
simple,-0.07897377014160156,False,-0.053460121154785156,False
instruct,-0.07897377014160156,False,-0.028966903686523438,False
complex,-0.07897377014160156,False,-0.044083595275878906,False
simple,-0.1360034942626953,False,-0.06872367858886719,False
instruct,-0.1360034942626953,False,-0.040981292724609375,False
complex,-0.1360034942626953,False,-0.06165027618408203,False
simple,-0.14951038360595703,False,-0.06553363800048828,False
instruct,-0.14951038360595703,False,-0.037148475646972656,False
complex,-0.14951038360595703,False,-0.062087059020996094,False
simple,-0.14154911041259766,False,-0.07123184204101562,False
instruct,-0.14154911041259766,False,-0.04028797149658203,False
complex,-0.14154911041259766,False,-0.07187747955322266,False
simple,-0.0932159423828125,False,-0.056700706481933594,False
instruct,-0.0932159423828125,False,-0.029865264892578125,False
complex,-0.0932159423828125,False,-0.04321765899658203,False
simple,-0.13183879852294922,False,-0.06052684783935547,False
instruct,-0.13183879852294922,False,-0.035065650939941406,False
complex,-0.13183879852294922,False,-0.05176734924316406,False
simple,-0.15271663665771484,False,-0.06461620330810547,False
instruct,-0.15271663665771484,False,-0.03813743591308594,False
complex,-0.15271663665771484,False,-0.06894397735595703,False
simple,-0.05328559875488281,False,-0.06864261627197266,False
instruct,-0.05328559875488281,False,-0.03951835632324219,False
complex,-0.05328559875488281,False,-0.07860851287841797,False
simple,-0.08749961853027344,False,-0.070770263671875,False
instruct,-0.08749961853027344,False,-0.037858009338378906,False
complex,-0.08749961853027344,False,-0.06195640563964844,False
simple,-0.08171844482421875,False,-0.04764366149902344,False
instruct,-0.08171844482421875,False,-0.03179740905761719,False
complex,-0.08171844482421875,False,-0.045688629150390625,False
simple,-0.12389278411865234,False,-0.05030059814453125,False
instruct,-0.12389278411865234,False,-0.03081989288330078,False
complex,-0.12389278411865234,False,-0.046172142028808594,False
simple,-0.049510955810546875,False,-0.05872058868408203,False
instruct,-0.049510955810546875,False,-0.035953521728515625,False
complex,-0.049510955810546875,False,-0.059493064880371094,False
simple,-0.10791683197021484,False,-0.06940650939941406,False
instruct,-0.10791683197021484,False,-0.039557456970214844,False
complex,-0.10791683197021484,False,-0.07314300537109375,False
simple,-0.0851907730102539,False,-0.0737161636352539,False
instruct,-0.0851907730102539,False,-0.04131317138671875,False
complex,-0.0851907730102539,False,-0.08190250396728516,False
simple,-0.12903404235839844,False,-0.0686187744140625,False
instruct,-0.12903404235839844,False,-0.041670799255371094,False
complex,-0.12903404235839844,False,-0.06721878051757812,False
simple,-0.03363227844238281,False,-0.05331134796142578,False
instruct,-0.03363227844238281,False,-0.040569305419921875,False
complex,-0.03363227844238281,False,-0.036540985107421875,False
simple,-0.019168853759765625,False,-0.06335258483886719,False
instruct,-0.019168853759765625,False,-0.03628826141357422,False
complex,-0.019168853759765625,False,-0.06071186065673828,False
simple,-0.05555534362792969,False,-0.07961845397949219,False
instruct,-0.05555534362792969,False,-0.05757331848144531,False
complex,-0.05555534362792969,False,-0.07900714874267578,False
simple,-0.10117626190185547,False,-0.060797691345214844,False
instruct,-0.10117626190185547,False,-0.037339210510253906,False
complex,-0.10117626190185547,False,-0.06416034698486328,False
simple,-0.10113334655761719,False,-0.07468795776367188,False
instruct,-0.10113334655761719,False,-0.042591094970703125,False
complex,-0.10113334655761719,False,-0.07219314575195312,False
simple,-0.08781051635742188,False,-0.06023406982421875,False
instruct,-0.08781051635742188,False,-0.037891387939453125,False
complex,-0.08781051635742188,False,-0.07510852813720703,False
simple,-0.1712646484375,False,-0.06602096557617188,False
instruct,-0.1712646484375,False,-0.03854179382324219,False
complex,-0.1712646484375,False,-0.05942726135253906,False
simple,-0.05640125274658203,False,-0.04151153564453125,False
instruct,-0.05640125274658203,False,-0.022171974182128906,False
complex,-0.05640125274658203,False,-0.03431129455566406,False
simple,-0.04963111877441406,False,-0.04870414733886719,False
instruct,-0.04963111877441406,False,-0.02961254119873047,False
complex,-0.04963111877441406,False,-0.06394386291503906,False
simple,-0.033049583435058594,False,-0.05481433868408203,False
instruct,-0.033049583435058594,False,-0.040091514587402344,False
complex,-0.033049583435058594,False,-0.03895378112792969,False
simple,-0.07567310333251953,False,-0.05127143859863281,False
instruct,-0.07567310333251953,False,-0.030961990356445312,False
complex,-0.07567310333251953,False,-0.06388473510742188,False
simple,-0.11381053924560547,False,-0.060790061950683594,False
instruct,-0.11381053924560547,False,-0.03818798065185547,False
complex,-0.11381053924560547,False,-0.07070255279541016,False
simple,-0.1073293685913086,False,-0.06076812744140625,False
instruct,-0.1073293685913086,False,-0.03555583953857422,False
complex,-0.1073293685913086,False,-0.06105518341064453,False
simple,-0.06496620178222656,False,-0.0547943115234375,False
instruct,-0.06496620178222656,False,-0.03225135803222656,False
complex,-0.06496620178222656,False,-0.05603599548339844,False
simple,-0.10418128967285156,False,-0.07991218566894531,False
instruct,-0.10418128967285156,False,-0.049324989318847656,False
complex,-0.10418128967285156,False,-0.07733821868896484,False
simple,-0.15331172943115234,False,-0.07501697540283203,False
instruct,-0.15331172943115234,False,-0.04473590850830078,False
complex,-0.15331172943115234,False,-0.08857536315917969,False
simple,-0.0709676742553711,False,-0.0720071792602539,False
instruct,-0.0709676742553711,False,-0.04117012023925781,False
complex,-0.0709676742553711,False,-0.05320453643798828,False
simple,-0.1048736572265625,False,-0.06121253967285156,False
instruct,-0.1048736572265625,False,-0.033066749572753906,False
complex,-0.1048736572265625,False,-0.06286907196044922,False
simple,-0.06642627716064453,False,-0.0693521499633789,False
instruct,-0.06642627716064453,False,-0.04058361053466797,False
complex,-0.06642627716064453,False,-0.061389923095703125,False
simple,-0.1194753646850586,False,-0.06048011779785156,False
instruct,-0.1194753646850586,False,-0.036858558654785156,False
complex,-0.1194753646850586,False,-0.059105873107910156,False
simple,-0.12426471710205078,False,-0.07936286926269531,False
instruct,-0.12426471710205078,False,-0.04634284973144531,False
complex,-0.12426471710205078,False,-0.06939983367919922,False
simple,-0.123199462890625,False,-0.0735158920288086,False
instruct,-0.123199462890625,False,-0.044452667236328125,False
complex,-0.123199462890625,False,-0.07105541229248047,False
simple,-0.13141632080078125,False,-0.062254905700683594,False
instruct,-0.13141632080078125,False,-0.03810691833496094,False
complex,-0.13141632080078125,False,-0.06774330139160156,False
simple,-0.08332538604736328,False,-0.05738353729248047,False
instruct,-0.08332538604736328,False,-0.03015613555908203,False
complex,-0.08332538604736328,False,-0.05665779113769531,False
simple,-0.060516357421875,False,-0.06563568115234375,False
instruct,-0.060516357421875,False,-0.04158496856689453,False
complex,-0.060516357421875,False,-0.07022476196289062,False
simple,-0.07614326477050781,False,-0.060904502868652344,False
instruct,-0.07614326477050781,False,-0.03593921661376953,False
complex,-0.07614326477050781,False,-0.04662609100341797,False
simple,-0.053211212158203125,False,-0.05491352081298828,False
instruct,-0.053211212158203125,False,-0.0286102294921875,False
complex,-0.053211212158203125,False,-0.05117321014404297,False
simple,-0.09366798400878906,False,-0.06117534637451172,False
instruct,-0.09366798400878906,False,-0.035384178161621094,False
complex,-0.09366798400878906,False,-0.04492473602294922,False
simple,-0.043005943298339844,False,-0.062064170837402344,False
instruct,-0.043005943298339844,False,-0.03595447540283203,False
complex,-0.043005943298339844,False,-0.06397438049316406,False
simple,-0.060706138610839844,False,-0.06557273864746094,False
instruct,-0.060706138610839844,False,-0.038695335388183594,False
complex,-0.060706138610839844,False,-0.06971263885498047,False
simple,-0.027663230895996094,False,-0.05791282653808594,False
instruct,-0.027663230895996094,False,-0.034397125244140625,False
complex,-0.027663230895996094,False,-0.07013988494873047,False
simple,-0.13888168334960938,False,-0.07266616821289062,False
instruct,-0.13888168334960938,False,-0.04187583923339844,False
complex,-0.13888168334960938,False,-0.07039070129394531,False
simple,-0.06865596771240234,False,-0.07468986511230469,False
instruct,-0.06865596771240234,False,-0.03853321075439453,False
complex,-0.06865596771240234,False,-0.0644683837890625,False
simple,-0.09618186950683594,False,-0.06327629089355469,False
instruct,-0.09618186950683594,False,-0.036208152770996094,False
complex,-0.09618186950683594,False,-0.0612030029296875,False
simple,-0.023041725158691406,False,-0.06209373474121094,False
instruct,-0.023041725158691406,False,-0.03569602966308594,False
complex,-0.023041725158691406,False,-0.04921531677246094,False
simple,-0.086151123046875,False,-0.07613086700439453,False
instruct,-0.086151123046875,False,-0.04229450225830078,False
complex,-0.086151123046875,False,-0.0666971206665039,False
