prompt_type,direct_difference,direct_correct,meta_difference,meta_correct
complex,0.039974212646484375,True,0.03965950012207031,True
simple,0.034150123596191406,True,-0.001190185546875,False
instruct,0.034150123596191406,True,-0.010568618774414062,False
complex,0.034150123596191406,True,0.027749061584472656,True
simple,0.039328575134277344,True,-0.0018177032470703125,False
instruct,0.039328575134277344,True,-0.010545730590820312,False
complex,0.039328575134277344,True,0.023654937744140625,True
simple,0.037715911865234375,True,0.011968612670898438,True
instruct,0.037715911865234375,True,-0.0012712478637695312,False
complex,0.037715911865234375,True,0.03256988525390625,True
simple,0.030651092529296875,True,-0.0011005401611328125,False
instruct,0.030651092529296875,True,-0.0065975189208984375,False
complex,0.030651092529296875,True,0.027457237243652344,True
simple,0.03880596160888672,True,-0.011479377746582031,False
instruct,0.03880596160888672,True,-0.03320789337158203,False
complex,0.03880596160888672,True,0.017477989196777344,True
simple,0.04037189483642578,True,0.011501312255859375,True
instruct,0.04037189483642578,True,0.007946014404296875,True
complex,0.04037189483642578,True,0.04129600524902344,True
simple,0.043880462646484375,True,-0.016092300415039062,False
instruct,0.043880462646484375,True,-0.02797698974609375,False
complex,0.043880462646484375,True,0.030229568481445312,True
simple,0.02537250518798828,True,-0.007648468017578125,False
instruct,0.02537250518798828,True,-0.0050811767578125,False
complex,0.02537250518798828,True,0.03387641906738281,True
simple,-0.013859748840332031,False,-0.016244888305664062,False
instruct,-0.013859748840332031,False,-0.03424072265625,False
complex,-0.013859748840332031,False,0.015522956848144531,True
simple,0.001834869384765625,True,0.00537872314453125,True
instruct,0.001834869384765625,True,0.0015087127685546875,True
complex,0.001834869384765625,True,0.03474712371826172,True
simple,0.011757850646972656,True,0.033493995666503906,True
instruct,0.011757850646972656,True,0.011935234069824219,True
complex,0.011757850646972656,True,0.037934303283691406,True
simple,0.030956268310546875,True,-0.021164894104003906,False
instruct,0.030956268310546875,True,-0.030411720275878906,False
complex,0.030956268310546875,True,0.011534690856933594,True
simple,0.05078125,True,0.012866020202636719,True
instruct,0.05078125,True,0.0025835037231445312,True
complex,0.05078125,True,0.037903785705566406,True
simple,0.029104232788085938,True,-0.027154922485351562,False
instruct,0.029104232788085938,True,-0.03205394744873047,False
complex,0.029104232788085938,True,0.020684242248535156,True
simple,0.012965202331542969,True,-0.013380050659179688,False
instruct,0.012965202331542969,True,-0.011798858642578125,False
complex,0.012965202331542969,True,0.028677940368652344,True
simple,0.017124176025390625,True,0.010938644409179688,True
instruct,0.017124176025390625,True,-0.006290435791015625,False
complex,0.017124176025390625,True,0.025119781494140625,True
simple,-0.01908111572265625,False,-0.009099006652832031,False
instruct,-0.01908111572265625,False,-0.029442787170410156,False
complex,-0.01908111572265625,False,0.012793540954589844,True
simple,-0.047374725341796875,False,-0.04714393615722656,False
instruct,-0.047374725341796875,False,-0.05450725555419922,False
complex,-0.047374725341796875,False,0.0054950714111328125,True
simple,0.019474029541015625,True,0.0030088424682617188,True
instruct,0.019474029541015625,True,-0.0060329437255859375,False
complex,0.019474029541015625,True,0.027886390686035156,True
simple,0.02490711212158203,True,0.0022001266479492188,True
instruct,0.02490711212158203,True,-0.0007581710815429688,False
complex,0.02490711212158203,True,0.022965431213378906,True
simple,0.01640796661376953,True,-5.91278076171875e-05,False
instruct,0.01640796661376953,True,-0.01959228515625,False
complex,0.01640796661376953,True,0.02460479736328125,True
simple,-0.02799224853515625,False,-0.024778366088867188,False
instruct,-0.02799224853515625,False,-0.03301429748535156,False
complex,-0.02799224853515625,False,0.009073257446289062,True
simple,0.03979015350341797,True,-0.012867927551269531,False
instruct,0.03979015350341797,True,-0.03457927703857422,False
complex,0.03979015350341797,True,0.009799957275390625,True
simple,-0.014767646789550781,False,-0.021039962768554688,False
instruct,-0.014767646789550781,False,-0.020687103271484375,False
complex,-0.014767646789550781,False,0.018235206604003906,True
simple,-0.012334823608398438,False,-0.020827293395996094,False
instruct,-0.012334823608398438,False,-0.025063514709472656,False
complex,-0.012334823608398438,False,0.02684497833251953,True
simple,0.05454730987548828,True,-0.016782760620117188,False
instruct,0.05454730987548828,True,-0.0289154052734375,False
complex,0.05454730987548828,True,0.034305572509765625,True
simple,0.0042476654052734375,True,0.01565837860107422,True
instruct,0.0042476654052734375,True,0.0016326904296875,True
complex,0.0042476654052734375,True,0.030228614807128906,True
simple,0.03244495391845703,True,-0.008073806762695312,False
instruct,0.03244495391845703,True,-0.035587310791015625,False
complex,0.03244495391845703,True,0.03647804260253906,True
simple,-0.0021200180053710938,False,-0.030979156494140625,False
instruct,-0.0021200180053710938,False,-0.040726661682128906,False
complex,-0.0021200180053710938,False,0.009241104125976562,True
simple,-0.009423255920410156,False,-0.004291534423828125,False
instruct,-0.009423255920410156,False,-0.025119781494140625,False
complex,-0.009423255920410156,False,0.02178478240966797,True
simple,0.010608673095703125,True,-0.0102386474609375,False
instruct,0.010608673095703125,True,-0.020093917846679688,False
complex,0.010608673095703125,True,0.017098426818847656,True
simple,0.0011053085327148438,True,-0.040924072265625,False
instruct,0.0011053085327148438,True,-0.044182777404785156,False
complex,0.0011053085327148438,True,0.01774120330810547,True
simple,0.016180038452148438,True,-0.004433631896972656,False
instruct,0.016180038452148438,True,0.0023317337036132812,True
complex,0.016180038452148438,True,0.03545379638671875,True
simple,-0.02033233642578125,False,-0.028289794921875,False
instruct,-0.02033233642578125,False,-0.030524253845214844,False
complex,-0.02033233642578125,False,0.025911331176757812,True
simple,0.034152984619140625,True,-0.03094482421875,False
instruct,0.034152984619140625,True,-0.03721332550048828,False
complex,0.034152984619140625,True,-0.001190185546875,False
simple,0.003086090087890625,True,-0.010217666625976562,False
instruct,0.003086090087890625,True,-0.026763916015625,False
complex,0.003086090087890625,True,0.030582427978515625,True
simple,0.026915550231933594,True,-0.008711814880371094,False
instruct,0.026915550231933594,True,-0.02620410919189453,False
complex,0.026915550231933594,True,0.022632598876953125,True
simple,-0.007000923156738281,False,-0.014074325561523438,False
instruct,-0.007000923156738281,False,-0.013887405395507812,False
complex,-0.007000923156738281,False,0.023446083068847656,True
simple,0.007863998413085938,True,-0.025693893432617188,False
instruct,0.007863998413085938,True,-0.02817535400390625,False
complex,0.007863998413085938,True,0.02441883087158203,True
simple,-0.0056591033935546875,False,0.000244140625,True
instruct,-0.0056591033935546875,False,-0.014542579650878906,False
complex,-0.0056591033935546875,False,0.030447006225585938,True
simple,0.013570785522460938,True,-0.03988933563232422,False
instruct,0.013570785522460938,True,-0.05237007141113281,False
complex,0.013570785522460938,True,0.002552032470703125,True
simple,0.015677452087402344,True,-0.001873016357421875,False
instruct,0.015677452087402344,True,-0.016828536987304688,False
complex,0.015677452087402344,True,0.03557109832763672,True
simple,-0.005072593688964844,False,-0.02085590362548828,False
instruct,-0.005072593688964844,False,-0.02749919891357422,False
complex,-0.005072593688964844,False,0.021800994873046875,True
simple,0.017645835876464844,True,0.0012235641479492188,True
instruct,0.017645835876464844,True,-0.009692192077636719,False
complex,0.017645835876464844,True,0.029943466186523438,True
simple,-0.0025730133056640625,False,-0.024545669555664062,False
instruct,-0.0025730133056640625,False,-0.020071029663085938,False
complex,-0.0025730133056640625,False,0.0262603759765625,True
simple,-0.01863574981689453,False,-0.027274131774902344,False
instruct,-0.01863574981689453,False,-0.02301788330078125,False
complex,-0.01863574981689453,False,0.018367767333984375,True
simple,-0.007670402526855469,False,0.015601158142089844,True
instruct,-0.007670402526855469,False,0.010089874267578125,True
complex,-0.007670402526855469,False,0.041759490966796875,True
simple,-0.013996124267578125,False,-0.02531147003173828,False
instruct,-0.013996124267578125,False,-0.01836872100830078,False
complex,-0.013996124267578125,False,0.020043373107910156,True
simple,0.005919456481933594,True,0.018083572387695312,True
instruct,0.005919456481933594,True,0.0050716400146484375,True
complex,0.005919456481933594,True,0.026328086853027344,True
simple,-0.039557456970214844,False,-0.004185676574707031,False
instruct,-0.039557456970214844,False,0.0043239593505859375,True
complex,-0.039557456970214844,False,0.009627342224121094,True
simple,-0.13431167602539062,False,-0.03018665313720703,False
instruct,-0.13431167602539062,False,-0.02626800537109375,False
complex,-0.13431167602539062,False,-0.012355804443359375,False
simple,-0.13512802124023438,False,-0.04009437561035156,False
instruct,-0.13512802124023438,False,-0.03754615783691406,False
complex,-0.13512802124023438,False,-0.016904830932617188,False
simple,-0.07110309600830078,False,-0.029450416564941406,False
instruct,-0.07110309600830078,False,-0.022930145263671875,False
complex,-0.07110309600830078,False,-0.004572868347167969,False
simple,-0.07089614868164062,False,-0.041007041931152344,False
instruct,-0.07089614868164062,False,-0.04036712646484375,False
complex,-0.07089614868164062,False,-0.01988697052001953,False
simple,-0.030999183654785156,False,-0.0006818771362304688,False
instruct,-0.030999183654785156,False,0.0029268264770507812,True
complex,-0.030999183654785156,False,0.020925521850585938,True
simple,-0.14554309844970703,False,-0.036075592041015625,False
instruct,-0.14554309844970703,False,-0.03582477569580078,False
complex,-0.14554309844970703,False,-0.019626617431640625,False
simple,-0.15419578552246094,False,-0.03039264678955078,False
instruct,-0.15419578552246094,False,-0.030615806579589844,False
complex,-0.15419578552246094,False,-0.013508796691894531,False
simple,-0.015357017517089844,False,-0.020409584045410156,False
instruct,-0.015357017517089844,False,-0.012915611267089844,False
complex,-0.015357017517089844,False,-0.005420684814453125,False
simple,-0.13556194305419922,False,-0.03465747833251953,False
instruct,-0.13556194305419922,False,-0.03306293487548828,False
complex,-0.13556194305419922,False,-0.015261650085449219,False
simple,-0.10208606719970703,False,0.014950752258300781,True
instruct,-0.10208606719970703,False,0.019631385803222656,True
complex,-0.10208606719970703,False,0.027679443359375,True
simple,-0.13516998291015625,False,-0.0290985107421875,False
instruct,-0.13516998291015625,False,-0.031307220458984375,False
complex,-0.13516998291015625,False,-0.010021209716796875,False
simple,-0.11166667938232422,False,-0.02818775177001953,False
instruct,-0.11166667938232422,False,-0.02354717254638672,False
complex,-0.11166667938232422,False,-0.008945465087890625,False
simple,-0.09714317321777344,False,-0.032441139221191406,False
instruct,-0.09714317321777344,False,-0.03328227996826172,False
complex,-0.09714317321777344,False,-0.00902557373046875,False
simple,-0.046103477478027344,False,-0.029476165771484375,False
instruct,-0.046103477478027344,False,-0.0335845947265625,False
complex,-0.046103477478027344,False,-0.013485908508300781,False
simple,-0.12693405151367188,False,-0.028514862060546875,False
instruct,-0.12693405151367188,False,-0.02506256103515625,False
complex,-0.12693405151367188,False,-0.009304046630859375,False
simple,-0.12857437133789062,False,-0.02588653564453125,False
instruct,-0.12857437133789062,False,-0.02453899383544922,False
complex,-0.12857437133789062,False,-0.009974479675292969,False
simple,-0.1334667205810547,False,-0.02211761474609375,False
instruct,-0.1334667205810547,False,-0.023729324340820312,False
complex,-0.1334667205810547,False,-0.009977340698242188,False
simple,-0.08764362335205078,False,-0.027448654174804688,False
instruct,-0.08764362335205078,False,-0.026297569274902344,False
complex,-0.08764362335205078,False,-0.013914108276367188,False
simple,-0.07441997528076172,False,-0.03281688690185547,False
instruct,-0.07441997528076172,False,-0.03057861328125,False
complex,-0.07441997528076172,False,-0.006465911865234375,False
simple,-0.13121986389160156,False,-0.03466320037841797,False
instruct,-0.13121986389160156,False,-0.03625297546386719,False
complex,-0.13121986389160156,False,-0.019775390625,False
simple,-0.07635879516601562,False,-0.004210472106933594,False
instruct,-0.07635879516601562,False,0.0002803802490234375,True
complex,-0.07635879516601562,False,0.012764930725097656,True
simple,-0.07897377014160156,False,-0.03043842315673828,False
instruct,-0.07897377014160156,False,-0.025086402893066406,False
complex,-0.07897377014160156,False,-0.014963150024414062,False
simple,-0.1360034942626953,False,-0.03320884704589844,False
instruct,-0.1360034942626953,False,-0.03137969970703125,False
complex,-0.1360034942626953,False,-0.014182090759277344,False
simple,-0.14951038360595703,False,-0.018456459045410156,False
instruct,-0.14951038360595703,False,-0.013925552368164062,False
complex,-0.14951038360595703,False,-0.00542449951171875,False
simple,-0.14154911041259766,False,-0.017029762268066406,False
instruct,-0.14154911041259766,False,-0.012681007385253906,False
complex,-0.14154911041259766,False,-0.00881195068359375,False
simple,-0.0932159423828125,False,-0.02866649627685547,False
instruct,-0.0932159423828125,False,-0.025735855102539062,False
complex,-0.0932159423828125,False,-0.010129928588867188,False
simple,-0.13183879852294922,False,-0.023360252380371094,False
instruct,-0.13183879852294922,False,-0.023286819458007812,False
complex,-0.13183879852294922,False,-0.004338264465332031,False
simple,-0.15271663665771484,False,-0.03105926513671875,False
instruct,-0.15271663665771484,False,-0.0312652587890625,False
complex,-0.15271663665771484,False,-0.012368202209472656,False
simple,-0.05328559875488281,False,-0.021123886108398438,False
instruct,-0.05328559875488281,False,-0.021833419799804688,False
complex,-0.05328559875488281,False,-0.018921852111816406,False
simple,-0.08749961853027344,False,-0.02348804473876953,False
instruct,-0.08749961853027344,False,-0.021986961364746094,False
complex,-0.08749961853027344,False,-0.009104728698730469,False
simple,-0.08171844482421875,False,0.015254974365234375,True
instruct,-0.08171844482421875,False,0.013554573059082031,True
complex,-0.08171844482421875,False,0.012358665466308594,True
simple,-0.12389278411865234,False,-0.005329132080078125,False
instruct,-0.12389278411865234,False,-0.0026292800903320312,False
complex,-0.12389278411865234,False,-0.004242897033691406,False
simple,-0.049510955810546875,False,-0.02368450164794922,False
instruct,-0.049510955810546875,False,-0.016937255859375,False
complex,-0.049510955810546875,False,-0.008764266967773438,False
simple,-0.10791683197021484,False,-0.018938064575195312,False
instruct,-0.10791683197021484,False,-0.01926136016845703,False
complex,-0.10791683197021484,False,-0.013024330139160156,False
simple,-0.0851907730102539,False,-0.034684181213378906,False
instruct,-0.0851907730102539,False,-0.03070831298828125,False
complex,-0.0851907730102539,False,-0.01587200164794922,False
simple,-0.12903404235839844,False,-0.036617279052734375,False
instruct,-0.12903404235839844,False,-0.03074169158935547,False
complex,-0.12903404235839844,False,-0.010982513427734375,False
simple,-0.03363227844238281,False,0.012117385864257812,True
instruct,-0.03363227844238281,False,0.014904975891113281,True
complex,-0.03363227844238281,False,0.013138771057128906,True
simple,-0.019168853759765625,False,-0.03943061828613281,False
instruct,-0.019168853759765625,False,-0.033112525939941406,False
complex,-0.019168853759765625,False,-0.01575756072998047,False
simple,-0.05555534362792969,False,-0.0306396484375,False
instruct,-0.05555534362792969,False,-0.029685020446777344,False
complex,-0.05555534362792969,False,-0.018995285034179688,False
simple,-0.10117626190185547,False,-0.04019737243652344,False
instruct,-0.10117626190185547,False,-0.03942298889160156,False
complex,-0.10117626190185547,False,-0.015709877014160156,False
simple,-0.10113334655761719,False,-0.026824951171875,False
instruct,-0.10113334655761719,False,-0.024534225463867188,False
complex,-0.10113334655761719,False,-0.017218589782714844,False
simple,-0.08781051635742188,False,-0.03643512725830078,False
instruct,-0.08781051635742188,False,-0.03336906433105469,False
complex,-0.08781051635742188,False,-0.013092994689941406,False
simple,-0.1712646484375,False,-0.028639793395996094,False
instruct,-0.1712646484375,False,-0.027658462524414062,False
complex,-0.1712646484375,False,-0.013410568237304688,False
simple,-0.05640125274658203,False,-0.014182090759277344,False
instruct,-0.05640125274658203,False,-0.012141227722167969,False
complex,-0.05640125274658203,False,0.0036153793334960938,True
simple,-0.04963111877441406,False,-0.019651412963867188,False
instruct,-0.04963111877441406,False,-0.01681232452392578,False
complex,-0.04963111877441406,False,-0.011217117309570312,False
simple,-0.033049583435058594,False,-0.006679534912109375,False
instruct,-0.033049583435058594,False,0.00013828277587890625,True
complex,-0.033049583435058594,False,0.014655113220214844,True
simple,-0.07567310333251953,False,-0.023517608642578125,False
instruct,-0.07567310333251953,False,-0.01597309112548828,False
complex,-0.07567310333251953,False,-0.017059326171875,False
simple,-0.11381053924560547,False,-0.012600898742675781,False
instruct,-0.11381053924560547,False,-0.012971878051757812,False
complex,-0.11381053924560547,False,-0.011745452880859375,False
simple,-0.1073293685913086,False,-0.0174102783203125,False
instruct,-0.1073293685913086,False,-0.022495269775390625,False
complex,-0.1073293685913086,False,-0.007113456726074219,False
simple,-0.06496620178222656,False,-0.021559715270996094,False
instruct,-0.06496620178222656,False,-0.022006988525390625,False
complex,-0.06496620178222656,False,-0.0017681121826171875,False
simple,-0.10418128967285156,False,-0.019489288330078125,False
instruct,-0.10418128967285156,False,-0.01659679412841797,False
complex,-0.10418128967285156,False,-0.009931564331054688,False
simple,-0.15331172943115234,False,-0.024872779846191406,False
instruct,-0.15331172943115234,False,-0.02550506591796875,False
complex,-0.15331172943115234,False,-0.015210151672363281,False
simple,-0.0709676742553711,False,-0.029857635498046875,False
instruct,-0.0709676742553711,False,-0.02690601348876953,False
complex,-0.0709676742553711,False,-0.018197059631347656,False
simple,-0.1048736572265625,False,-0.0332489013671875,False
instruct,-0.1048736572265625,False,-0.028501510620117188,False
complex,-0.1048736572265625,False,-0.018362045288085938,False
simple,-0.06642627716064453,False,-0.019941329956054688,False
instruct,-0.06642627716064453,False,-0.015019416809082031,False
complex,-0.06642627716064453,False,-0.0061550140380859375,False
simple,-0.1194753646850586,False,-0.02939128875732422,False
instruct,-0.1194753646850586,False,-0.03434181213378906,False
complex,-0.1194753646850586,False,-0.013136863708496094,False
simple,-0.12426471710205078,False,-0.0188446044921875,False
instruct,-0.12426471710205078,False,-0.02090167999267578,False
complex,-0.12426471710205078,False,-0.014312744140625,False
simple,-0.123199462890625,False,-0.017574310302734375,False
instruct,-0.123199462890625,False,-0.018509864807128906,False
complex,-0.123199462890625,False,-0.014402389526367188,False
simple,-0.13141632080078125,False,-0.020155906677246094,False
instruct,-0.13141632080078125,False,-0.021289825439453125,False
complex,-0.13141632080078125,False,-0.015630722045898438,False
simple,-0.08332538604736328,False,-0.02331256866455078,False
instruct,-0.08332538604736328,False,-0.016401290893554688,False
complex,-0.08332538604736328,False,-0.010089874267578125,False
simple,-0.060516357421875,False,-0.03092193603515625,False
instruct,-0.060516357421875,False,-0.03391075134277344,False
complex,-0.060516357421875,False,-0.01628589630126953,False
simple,-0.07614326477050781,False,-0.023935317993164062,False
instruct,-0.07614326477050781,False,-0.023552894592285156,False
complex,-0.07614326477050781,False,-0.0020732879638671875,False
simple,-0.053211212158203125,False,-0.010664939880371094,False
instruct,-0.053211212158203125,False,-0.010161399841308594,False
complex,-0.053211212158203125,False,-0.00022125244140625,False
simple,-0.09366798400878906,False,-0.012026786804199219,False
instruct,-0.09366798400878906,False,-0.011190414428710938,False
complex,-0.09366798400878906,False,0.006186485290527344,True
simple,-0.043005943298339844,False,-0.02068805694580078,False
instruct,-0.043005943298339844,False,-0.02227783203125,False
complex,-0.043005943298339844,False,-0.014382362365722656,False
simple,-0.060706138610839844,False,-0.022147178649902344,False
instruct,-0.060706138610839844,False,-0.01965045928955078,False
complex,-0.060706138610839844,False,-0.00867462158203125,False
simple,-0.027663230895996094,False,-0.027306556701660156,False
instruct,-0.027663230895996094,False,-0.02667236328125,False
complex,-0.027663230895996094,False,-0.016928672790527344,False
simple,-0.13888168334960938,False,-0.025339126586914062,False
instruct,-0.13888168334960938,False,-0.01623058319091797,False
complex,-0.13888168334960938,False,-0.012804985046386719,False
simple,-0.06865596771240234,False,-0.016042709350585938,False
instruct,-0.06865596771240234,False,-0.012717247009277344,False
complex,-0.06865596771240234,False,-0.008021354675292969,False
simple,-0.09618186950683594,False,-0.02579212188720703,False
instruct,-0.09618186950683594,False,-0.025725364685058594,False
complex,-0.09618186950683594,False,-0.01781749725341797,False
simple,-0.023041725158691406,False,-0.029376983642578125,False
instruct,-0.023041725158691406,False,-0.03060626983642578,False
complex,-0.023041725158691406,False,-0.0195159912109375,False
simple,-0.086151123046875,False,-0.024250030517578125,False
instruct,-0.086151123046875,False,-0.02333354949951172,False
complex,-0.086151123046875,False,-0.011264801025390625,False
simple,-0.13337135314941406,False,-0.014401435852050781,False
instruct,-0.13337135314941406,False,-0.013357162475585938,False
complex,-0.13337135314941406,False,-0.0016632080078125,False
simple,-0.16031265258789062,False,-0.037474632263183594,False
instruct,-0.16031265258789062,False,-0.025920867919921875,False
complex,-0.16031265258789062,False,-0.021274566650390625,False
