prompt_type,direct_difference,direct_correct,meta_difference,meta_correct
complex,0.04027557373046875,True,0.02276611328125,True
simple,0.03768444061279297,True,0.038292884826660156,True
instruct,0.03768444061279297,True,0.04049968719482422,True
complex,0.03768444061279297,True,0.009691238403320312,True
simple,0.02974987030029297,True,0.03724098205566406,True
instruct,0.02974987030029297,True,0.030574798583984375,True
complex,0.02974987030029297,True,0.028809547424316406,True
simple,0.02923583984375,True,0.031036376953125,True
instruct,0.02923583984375,True,0.03115558624267578,True
complex,0.02923583984375,True,0.036334991455078125,True
simple,0.023041725158691406,True,0.034043312072753906,True
instruct,0.023041725158691406,True,0.02733612060546875,True
complex,0.023041725158691406,True,0.03087902069091797,True
simple,0.01884174346923828,True,0.029598236083984375,True
instruct,0.01884174346923828,True,0.024809837341308594,True
complex,0.01884174346923828,True,0.010386466979980469,True
simple,0.03581428527832031,True,0.03272247314453125,True
instruct,0.03581428527832031,True,0.02662181854248047,True
complex,0.03581428527832031,True,0.021131515502929688,True
simple,0.02797412872314453,True,0.02941417694091797,True
instruct,0.02797412872314453,True,0.02904033660888672,True
complex,0.02797412872314453,True,0.005931854248046875,True
simple,0.0337982177734375,True,0.04093456268310547,True
instruct,0.0337982177734375,True,0.03236579895019531,True
complex,0.0337982177734375,True,0.026897430419921875,True
simple,0.021862030029296875,True,0.02920246124267578,True
instruct,0.021862030029296875,True,0.026746749877929688,True
complex,0.021862030029296875,True,0.01772594451904297,True
simple,0.038303375244140625,True,0.02636432647705078,True
instruct,0.038303375244140625,True,0.02610015869140625,True
complex,0.038303375244140625,True,0.015406608581542969,True
simple,0.011967658996582031,True,0.02714824676513672,True
instruct,0.011967658996582031,True,0.023041725158691406,True
complex,0.011967658996582031,True,0.023947715759277344,True
simple,0.01716327667236328,True,0.038405418395996094,True
instruct,0.01716327667236328,True,0.033283233642578125,True
complex,0.01716327667236328,True,0.02730846405029297,True
simple,0.036919593811035156,True,0.03558826446533203,True
instruct,0.036919593811035156,True,0.03440666198730469,True
complex,0.036919593811035156,True,0.0371551513671875,True
simple,0.030567169189453125,True,0.03133201599121094,True
instruct,0.030567169189453125,True,0.023305892944335938,True
complex,0.030567169189453125,True,0.036163330078125,True
simple,0.04010963439941406,True,0.048659324645996094,True
instruct,0.04010963439941406,True,0.028382301330566406,True
complex,0.04010963439941406,True,0.016539573669433594,True
simple,0.025484085083007812,True,0.02941417694091797,True
instruct,0.025484085083007812,True,0.02568817138671875,True
complex,0.025484085083007812,True,0.0057582855224609375,True
simple,0.041088104248046875,True,0.032128334045410156,True
instruct,0.041088104248046875,True,0.029318809509277344,True
complex,0.041088104248046875,True,0.020122528076171875,True
simple,0.004337310791015625,True,0.020114898681640625,True
instruct,0.004337310791015625,True,0.0184173583984375,True
complex,0.004337310791015625,True,0.02094745635986328,True
simple,0.02747631072998047,True,0.028116226196289062,True
instruct,0.02747631072998047,True,0.024082183837890625,True
complex,0.02747631072998047,True,0.0088043212890625,True
simple,0.040576934814453125,True,0.032195091247558594,True
instruct,0.040576934814453125,True,0.033504486083984375,True
complex,0.040576934814453125,True,0.023464202880859375,True
simple,0.019205093383789062,True,0.040863990783691406,True
instruct,0.019205093383789062,True,0.04030799865722656,True
complex,0.019205093383789062,True,0.03338432312011719,True
simple,0.029207229614257812,True,0.04492950439453125,True
instruct,0.029207229614257812,True,0.04313182830810547,True
complex,0.029207229614257812,True,0.028026580810546875,True
simple,0.02234363555908203,True,0.036078453063964844,True
instruct,0.02234363555908203,True,0.03057098388671875,True
complex,0.02234363555908203,True,0.0066547393798828125,True
simple,0.05167198181152344,True,0.038654327392578125,True
instruct,0.05167198181152344,True,0.032684326171875,True
complex,0.05167198181152344,True,0.03137779235839844,True
simple,0.011378288269042969,True,0.03758049011230469,True
instruct,0.011378288269042969,True,0.0333404541015625,True
complex,0.011378288269042969,True,0.017366409301757812,True
simple,0.024211883544921875,True,0.03547191619873047,True
instruct,0.024211883544921875,True,0.03209400177001953,True
complex,0.024211883544921875,True,0.0007228851318359375,True
simple,0.04822063446044922,True,0.042087554931640625,True
instruct,0.04822063446044922,True,0.04320335388183594,True
complex,0.04822063446044922,True,0.03149986267089844,True
simple,0.037109375,True,0.045685768127441406,True
instruct,0.037109375,True,0.046085357666015625,True
complex,0.037109375,True,0.026830673217773438,True
simple,0.049263954162597656,True,0.03260517120361328,True
instruct,0.049263954162597656,True,0.030432701110839844,True
complex,0.049263954162597656,True,0.026993751525878906,True
simple,0.016298294067382812,True,0.03280353546142578,True
instruct,0.016298294067382812,True,0.026071548461914062,True
complex,0.016298294067382812,True,0.01790332794189453,True
simple,0.033992767333984375,True,0.04726409912109375,True
instruct,0.033992767333984375,True,0.04890632629394531,True
complex,0.033992767333984375,True,0.038254737854003906,True
simple,0.007701873779296875,True,0.03225421905517578,True
instruct,0.007701873779296875,True,0.02559185028076172,True
complex,0.007701873779296875,True,0.016412734985351562,True
simple,0.022767066955566406,True,0.026662826538085938,True
instruct,0.022767066955566406,True,0.021240234375,True
complex,0.022767066955566406,True,0.010087013244628906,True
simple,0.03482627868652344,True,0.02754497528076172,True
instruct,0.03482627868652344,True,0.028136253356933594,True
complex,0.03482627868652344,True,0.000579833984375,True
simple,0.014601707458496094,True,0.02757549285888672,True
instruct,0.014601707458496094,True,0.02121448516845703,True
complex,0.014601707458496094,True,0.011075019836425781,True
simple,0.023016929626464844,True,0.026836395263671875,True
instruct,0.023016929626464844,True,0.028122901916503906,True
complex,0.023016929626464844,True,0.02335834503173828,True
simple,-0.017488479614257812,False,-0.0024356842041015625,False
instruct,-0.017488479614257812,False,-0.013671875,False
complex,-0.017488479614257812,False,-0.06869983673095703,False
simple,-0.0003757476806640625,False,0.010928153991699219,True
instruct,-0.0003757476806640625,False,0.016999244689941406,True
complex,-0.0003757476806640625,False,-0.10013961791992188,False
simple,0.005805015563964844,True,0.0083465576171875,True
instruct,0.005805015563964844,True,0.008943557739257812,True
complex,0.005805015563964844,True,-0.09628772735595703,False
simple,-0.018388748168945312,False,0.012448310852050781,True
instruct,-0.018388748168945312,False,0.009318351745605469,True
complex,-0.018388748168945312,False,-0.08566474914550781,False
simple,-0.010386466979980469,False,-0.004393577575683594,False
instruct,-0.010386466979980469,False,0.0011911392211914062,True
complex,-0.010386466979980469,False,-0.0965280532836914,False
simple,0.017274856567382812,True,0.001865386962890625,True
instruct,0.017274856567382812,True,0.0026683807373046875,True
complex,0.017274856567382812,True,-0.07684803009033203,False
simple,0.00078582763671875,True,0.0026350021362304688,True
instruct,0.00078582763671875,True,-0.0071392059326171875,False
complex,0.00078582763671875,True,-0.0941629409790039,False
simple,0.00980377197265625,True,0.013528823852539062,True
instruct,0.00980377197265625,True,-0.00232696533203125,False
complex,0.00980377197265625,True,-0.0858612060546875,False
simple,0.022299766540527344,True,0.017507553100585938,True
instruct,0.022299766540527344,True,0.013365745544433594,True
complex,0.022299766540527344,True,-0.0696249008178711,False
simple,0.02524280548095703,True,0.01617145538330078,True
instruct,0.02524280548095703,True,0.008152008056640625,True
complex,0.02524280548095703,True,-0.07688331604003906,False
simple,0.03557586669921875,True,0.028761863708496094,True
instruct,0.03557586669921875,True,0.022459983825683594,True
complex,0.03557586669921875,True,-0.06574344635009766,False
simple,-0.023787498474121094,False,-0.00037384033203125,False
instruct,-0.023787498474121094,False,-0.009313583374023438,False
complex,-0.023787498474121094,False,-0.0823526382446289,False
simple,-0.0020847320556640625,False,0.0026912689208984375,True
instruct,-0.0020847320556640625,False,0.00267791748046875,True
complex,-0.0020847320556640625,False,-0.08347606658935547,False
simple,0.013775825500488281,True,0.0074672698974609375,True
instruct,0.013775825500488281,True,0.007779121398925781,True
complex,0.013775825500488281,True,-0.0961151123046875,False
simple,0.009755134582519531,True,0.011621475219726562,True
instruct,0.009755134582519531,True,0.005728721618652344,True
complex,0.009755134582519531,True,-0.07968330383300781,False
simple,-0.007946014404296875,False,-0.00385284423828125,False
instruct,-0.007946014404296875,False,-0.0035238265991210938,False
complex,-0.007946014404296875,False,-0.1040792465209961,False
simple,0.0027513504028320312,True,0.00606536865234375,True
instruct,0.0027513504028320312,True,0.010984420776367188,True
complex,0.0027513504028320312,True,-0.09291362762451172,False
simple,0.013143539428710938,True,0.013209342956542969,True
instruct,0.013143539428710938,True,-0.006412506103515625,False
complex,0.013143539428710938,True,-0.09209060668945312,False
simple,0.010457038879394531,True,0.006999969482421875,True
instruct,0.010457038879394531,True,0.006591796875,True
complex,0.010457038879394531,True,-0.0934438705444336,False
simple,-0.005867958068847656,False,0.0006685256958007812,True
instruct,-0.005867958068847656,False,0.007848739624023438,True
complex,-0.005867958068847656,False,-0.080841064453125,False
simple,-0.008854866027832031,False,-0.0023670196533203125,False
instruct,-0.008854866027832031,False,-0.004240989685058594,False
complex,-0.008854866027832031,False,-0.09732627868652344,False
simple,0.07745933532714844,True,0.017889976501464844,True
instruct,0.07745933532714844,True,0.007967948913574219,True
complex,0.07745933532714844,True,-0.08597373962402344,False
simple,-0.005377769470214844,False,0.0016117095947265625,True
instruct,-0.005377769470214844,False,0.00014972686767578125,True
complex,-0.005377769470214844,False,-0.09300518035888672,False
simple,0.025348663330078125,True,0.012784957885742188,True
instruct,0.025348663330078125,True,0.0053348541259765625,True
complex,0.025348663330078125,True,-0.08086776733398438,False
simple,-0.0089263916015625,False,0.0032587051391601562,True
instruct,-0.0089263916015625,False,-0.0025577545166015625,False
complex,-0.0089263916015625,False,-0.09891510009765625,False
simple,0.034053802490234375,True,0.019378662109375,True
instruct,0.034053802490234375,True,-0.0013360977172851562,False
complex,0.034053802490234375,True,-0.08370590209960938,False
simple,-0.0052280426025390625,False,0.019161224365234375,True
instruct,-0.0052280426025390625,False,0.010746002197265625,True
complex,-0.0052280426025390625,False,-0.0780649185180664,False
simple,0.008021354675292969,True,0.00569915771484375,True
instruct,0.008021354675292969,True,0.004878997802734375,True
complex,0.008021354675292969,True,-0.09579658508300781,False
simple,-0.017310142517089844,False,0.004769325256347656,True
instruct,-0.017310142517089844,False,-0.00032901763916015625,False
complex,-0.017310142517089844,False,-0.08359336853027344,False
simple,0.05114269256591797,True,0.0201263427734375,True
instruct,0.05114269256591797,True,0.01372528076171875,True
complex,0.05114269256591797,True,-0.08801746368408203,False
simple,-0.018299102783203125,False,0.0049381256103515625,True
instruct,-0.018299102783203125,False,0.007727622985839844,True
complex,-0.018299102783203125,False,-0.08402633666992188,False
simple,-0.027545928955078125,False,0.0034456253051757812,True
instruct,-0.027545928955078125,False,-0.001934051513671875,False
complex,-0.027545928955078125,False,-0.08633041381835938,False
simple,-0.021841049194335938,False,0.010846138000488281,True
instruct,-0.021841049194335938,False,0.004441261291503906,True
complex,-0.021841049194335938,False,-0.08792781829833984,False
simple,-0.008797645568847656,False,0.027637481689453125,True
instruct,-0.008797645568847656,False,0.02108287811279297,True
complex,-0.008797645568847656,False,-0.10021686553955078,False
simple,-0.0018072128295898438,False,-0.001598358154296875,False
instruct,-0.0018072128295898438,False,-0.008713722229003906,False
complex,-0.0018072128295898438,False,-0.10048389434814453,False
simple,0.005543708801269531,True,0.013601303100585938,True
instruct,0.005543708801269531,True,0.00506591796875,True
complex,0.005543708801269531,True,-0.09064960479736328,False
simple,0.015187263488769531,True,0.004874229431152344,True
instruct,0.015187263488769531,True,0.0027704238891601562,True
complex,0.015187263488769531,True,-0.0979928970336914,False
simple,-0.0010919570922851562,False,0.012241363525390625,True
instruct,-0.0010919570922851562,False,0.008553504943847656,True
complex,-0.0010919570922851562,False,-0.09602642059326172,False
simple,-0.05187511444091797,False,0.009012222290039062,True
instruct,-0.05187511444091797,False,0.0056324005126953125,True
complex,-0.05187511444091797,False,-0.0791635513305664,False
simple,0.04599285125732422,True,0.023736000061035156,True
instruct,0.04599285125732422,True,0.027480125427246094,True
complex,0.04599285125732422,True,-0.09398937225341797,False
simple,0.011907577514648438,True,0.016777992248535156,True
instruct,0.011907577514648438,True,0.009432792663574219,True
complex,0.011907577514648438,True,-0.0923614501953125,False
simple,0.03361034393310547,True,0.015479087829589844,True
instruct,0.03361034393310547,True,-0.001678466796875,False
complex,0.03361034393310547,True,-0.08561325073242188,False
simple,-0.013018608093261719,False,0.017165184020996094,True
instruct,-0.013018608093261719,False,0.00504302978515625,True
complex,-0.013018608093261719,False,-0.08879661560058594,False
simple,0.015437126159667969,True,0.00347137451171875,True
instruct,0.015437126159667969,True,-0.0022735595703125,False
complex,0.015437126159667969,True,-0.0919790267944336,False
simple,-0.01913738250732422,False,0.009222984313964844,True
instruct,-0.01913738250732422,False,0.009799003601074219,True
complex,-0.01913738250732422,False,-0.08469390869140625,False
simple,-0.03467845916748047,False,0.015516281127929688,True
instruct,-0.03467845916748047,False,0.011769294738769531,True
complex,-0.03467845916748047,False,-0.09839248657226562,False
simple,0.06550121307373047,True,0.004538536071777344,True
instruct,0.06550121307373047,True,-0.0001201629638671875,False
complex,0.06550121307373047,True,-0.09115314483642578,False
simple,0.032489776611328125,True,0.020809173583984375,True
instruct,0.032489776611328125,True,0.0020732879638671875,True
complex,0.032489776611328125,True,-0.09387969970703125,False
simple,0.03596973419189453,True,0.0040187835693359375,True
instruct,0.03596973419189453,True,-0.003962516784667969,False
complex,0.03596973419189453,True,-0.09790897369384766,False
simple,0.001251220703125,True,-0.003093719482421875,False
instruct,0.001251220703125,True,-0.006497383117675781,False
complex,0.001251220703125,True,-0.08502960205078125,False
simple,-0.0006504058837890625,False,0.019890785217285156,True
instruct,-0.0006504058837890625,False,0.02336883544921875,True
complex,-0.0006504058837890625,False,-0.07717514038085938,False
simple,0.037825584411621094,True,0.019713401794433594,True
instruct,0.037825584411621094,True,0.0020170211791992188,True
complex,0.037825584411621094,True,-0.1090250015258789,False
simple,0.017760276794433594,True,0.0071887969970703125,True
instruct,0.017760276794433594,True,-0.011914253234863281,False
complex,0.017760276794433594,True,-0.10177135467529297,False
simple,-0.026790618896484375,False,0.007933616638183594,True
instruct,-0.026790618896484375,False,0.010523796081542969,True
complex,-0.026790618896484375,False,-0.10590267181396484,False
simple,0.016882896423339844,True,0.019514083862304688,True
instruct,0.016882896423339844,True,0.011724472045898438,True
complex,0.016882896423339844,True,-0.07917213439941406,False
simple,-0.013409614562988281,False,0.01853656768798828,True
instruct,-0.013409614562988281,False,0.015467643737792969,True
complex,-0.013409614562988281,False,-0.1049795150756836,False
simple,0.008687019348144531,True,-2.6702880859375e-05,False
instruct,0.008687019348144531,True,0.0005130767822265625,True
complex,0.008687019348144531,True,-0.10234832763671875,False
simple,0.026848793029785156,True,-0.0024805068969726562,False
instruct,0.026848793029785156,True,-0.012737274169921875,False
complex,0.026848793029785156,True,-0.10774898529052734,False
simple,0.010737419128417969,True,0.007546424865722656,True
instruct,0.010737419128417969,True,0.0030260086059570312,True
complex,0.010737419128417969,True,-0.1187601089477539,False
simple,-0.011286735534667969,False,0.00630950927734375,True
instruct,-0.011286735534667969,False,0.0025463104248046875,True
complex,-0.011286735534667969,False,-0.11025810241699219,False
simple,-0.008419036865234375,False,-0.00194549560546875,False
instruct,-0.008419036865234375,False,-0.008359909057617188,False
complex,-0.008419036865234375,False,-0.08454608917236328,False
simple,0.014494895935058594,True,0.01838970184326172,True
instruct,0.014494895935058594,True,0.012142181396484375,True
complex,0.014494895935058594,True,-0.1074228286743164,False
simple,-0.006587982177734375,False,-0.0015840530395507812,False
instruct,-0.006587982177734375,False,0.011823654174804688,True
complex,-0.006587982177734375,False,-0.10797691345214844,False
simple,0.060034751892089844,True,0.025834083557128906,True
instruct,0.060034751892089844,True,0.02939891815185547,True
complex,0.060034751892089844,True,-0.08591079711914062,False
simple,0.0015087127685546875,True,0.004238128662109375,True
instruct,0.0015087127685546875,True,0.009432792663574219,True
complex,0.0015087127685546875,True,-0.09190177917480469,False
simple,0.0040988922119140625,True,0.015175819396972656,True
instruct,0.0040988922119140625,True,0.015358924865722656,True
complex,0.0040988922119140625,True,-0.1010274887084961,False
simple,0.028044700622558594,True,0.017650604248046875,True
instruct,0.028044700622558594,True,0.010379791259765625,True
complex,0.028044700622558594,True,-0.08765983581542969,False
simple,-0.029109954833984375,False,0.005173683166503906,True
instruct,-0.029109954833984375,False,0.0018873214721679688,True
complex,-0.029109954833984375,False,-0.10220909118652344,False
simple,0.008546829223632812,True,-0.000408172607421875,False
instruct,0.008546829223632812,True,-0.006496429443359375,False
complex,0.008546829223632812,True,-0.10107707977294922,False
simple,0.011732101440429688,True,0.0016813278198242188,True
instruct,0.011732101440429688,True,-0.000995635986328125,False
complex,0.011732101440429688,True,-0.09991931915283203,False
simple,0.009484291076660156,True,0.0005464553833007812,True
instruct,0.009484291076660156,True,-0.0006847381591796875,False
complex,0.009484291076660156,True,-0.0961465835571289,False
simple,0.04076194763183594,True,0.0024709701538085938,True
instruct,0.04076194763183594,True,0.000148773193359375,True
complex,0.04076194763183594,True,-0.09102821350097656,False
simple,0.010509490966796875,True,0.00347900390625,True
instruct,0.010509490966796875,True,-0.004172325134277344,False
complex,0.010509490966796875,True,-0.10153770446777344,False
simple,0.014364242553710938,True,0.013349533081054688,True
instruct,0.014364242553710938,True,0.005333900451660156,True
complex,0.014364242553710938,True,-0.09903430938720703,False
simple,0.03444480895996094,True,-0.007933616638183594,False
instruct,0.03444480895996094,True,-0.013298988342285156,False
complex,0.03444480895996094,True,-0.08881950378417969,False
simple,-0.02823925018310547,False,0.021558761596679688,True
instruct,-0.02823925018310547,False,0.02085399627685547,True
complex,-0.02823925018310547,False,-0.10648250579833984,False
simple,0.0028200149536132812,True,0.005558013916015625,True
instruct,0.0028200149536132812,True,0.0060138702392578125,True
complex,0.0028200149536132812,True,-0.11624431610107422,False
simple,-0.028736114501953125,False,0.012392044067382812,True
instruct,-0.028736114501953125,False,0.008589744567871094,True
complex,-0.028736114501953125,False,-0.08558845520019531,False
simple,0.011541366577148438,True,0.0052623748779296875,True
instruct,0.011541366577148438,True,0.0019702911376953125,True
complex,0.011541366577148438,True,-0.09172248840332031,False
simple,0.007840156555175781,True,0.006541252136230469,True
instruct,0.007840156555175781,True,-0.011286735534667969,False
complex,0.007840156555175781,True,-0.07770347595214844,False
