prompt_type,direct_difference,direct_correct,meta_difference,meta_correct
complex,-0.01850414276123047,False,0.02206134796142578,True
simple,-0.004473686218261719,False,0.07531070709228516,True
instruct,-0.004473686218261719,False,0.06453132629394531,True
complex,-0.004473686218261719,False,0.037405967712402344,True
simple,-0.004181861877441406,False,0.10188770294189453,True
instruct,-0.004181861877441406,False,0.09180259704589844,True
complex,-0.004181861877441406,False,0.04047966003417969,True
simple,-0.02405834197998047,False,0.1090545654296875,True
instruct,-0.02405834197998047,False,0.10189247131347656,True
complex,-0.02405834197998047,False,0.026697158813476562,True
simple,0.0006189346313476562,True,0.1089029312133789,True
instruct,0.0006189346313476562,True,0.11598873138427734,True
complex,0.0006189346313476562,True,0.04363822937011719,True
simple,0.006336212158203125,True,0.0777578353881836,True
instruct,0.006336212158203125,True,0.07815074920654297,True
complex,0.006336212158203125,True,0.037833213806152344,True
simple,-0.013438224792480469,False,0.09131240844726562,True
instruct,-0.013438224792480469,False,0.09638404846191406,True
complex,-0.013438224792480469,False,0.026607513427734375,True
simple,-0.006855010986328125,False,0.08929443359375,True
instruct,-0.006855010986328125,False,0.08761882781982422,True
complex,-0.006855010986328125,False,0.025076866149902344,True
simple,0.005023956298828125,True,0.10473155975341797,True
instruct,0.005023956298828125,True,0.09708595275878906,True
complex,0.005023956298828125,True,0.03249549865722656,True
simple,-0.014829635620117188,False,0.1133871078491211,True
instruct,-0.014829635620117188,False,0.11187076568603516,True
complex,-0.014829635620117188,False,0.04615497589111328,True
simple,-0.0030183792114257812,False,0.1168060302734375,True
instruct,-0.0030183792114257812,False,0.1097879409790039,True
complex,-0.0030183792114257812,False,0.03511333465576172,True
simple,0.0059261322021484375,True,0.09344768524169922,True
instruct,0.0059261322021484375,True,0.09004878997802734,True
complex,0.0059261322021484375,True,0.025655746459960938,True
simple,0.011615753173828125,True,0.09083175659179688,True
instruct,0.011615753173828125,True,0.1016845703125,True
complex,0.011615753173828125,True,0.03832721710205078,True
simple,-0.020341873168945312,False,0.09361648559570312,True
instruct,-0.020341873168945312,False,0.0900106430053711,True
complex,-0.020341873168945312,False,0.02603626251220703,True
simple,-0.027429580688476562,False,0.1032724380493164,True
instruct,-0.027429580688476562,False,0.09859752655029297,True
complex,-0.027429580688476562,False,0.03658294677734375,True
simple,0.020452499389648438,True,0.08420658111572266,True
instruct,0.020452499389648438,True,0.08104991912841797,True
complex,0.020452499389648438,True,0.023176193237304688,True
simple,0.0033998489379882812,True,0.10518455505371094,True
instruct,0.0033998489379882812,True,0.10657596588134766,True
complex,0.0033998489379882812,True,0.045538902282714844,True
simple,-0.019100189208984375,False,0.08121871948242188,True
instruct,-0.019100189208984375,False,0.08085346221923828,True
complex,-0.019100189208984375,False,0.03162097930908203,True
simple,0.0048274993896484375,True,0.09828472137451172,True
instruct,0.0048274993896484375,True,0.0914602279663086,True
complex,0.0048274993896484375,True,0.03860950469970703,True
simple,-0.033226966857910156,False,0.08496761322021484,True
instruct,-0.033226966857910156,False,0.0955810546875,True
complex,-0.033226966857910156,False,0.030661582946777344,True
simple,-0.0089874267578125,False,0.06566333770751953,True
instruct,-0.0089874267578125,False,0.07286357879638672,True
complex,-0.0089874267578125,False,0.03233051300048828,True
simple,-0.0015811920166015625,False,0.10880184173583984,True
instruct,-0.0015811920166015625,False,0.11772918701171875,True
complex,-0.0015811920166015625,False,0.05596923828125,True
simple,-0.014468193054199219,False,0.09817218780517578,True
instruct,-0.014468193054199219,False,0.09303760528564453,True
complex,-0.014468193054199219,False,0.03150653839111328,True
simple,-0.0025072097778320312,False,0.08617782592773438,True
instruct,-0.0025072097778320312,False,0.09464359283447266,True
complex,-0.0025072097778320312,False,0.02460765838623047,True
simple,-0.014486312866210938,False,0.09800243377685547,True
instruct,-0.014486312866210938,False,0.08470344543457031,True
complex,-0.014486312866210938,False,0.038414955139160156,True
simple,-0.03105449676513672,False,0.08317184448242188,True
instruct,-0.03105449676513672,False,0.0800638198852539,True
complex,-0.03105449676513672,False,0.03862476348876953,True
simple,-0.0045948028564453125,False,0.10368061065673828,True
instruct,-0.0045948028564453125,False,0.091705322265625,True
complex,-0.0045948028564453125,False,0.03448200225830078,True
simple,0.012436866760253906,True,0.11090660095214844,True
instruct,0.012436866760253906,True,0.09967708587646484,True
complex,0.012436866760253906,True,0.030628204345703125,True
simple,-0.0027341842651367188,False,0.09221553802490234,True
instruct,-0.0027341842651367188,False,0.09547710418701172,True
complex,-0.0027341842651367188,False,0.01964282989501953,True
simple,0.01271820068359375,True,0.09868526458740234,True
instruct,0.01271820068359375,True,0.10160636901855469,True
complex,0.01271820068359375,True,0.017780303955078125,True
simple,-0.021559715270996094,False,0.08808231353759766,True
instruct,-0.021559715270996094,False,0.096954345703125,True
complex,-0.021559715270996094,False,0.029562950134277344,True
simple,0.009471893310546875,True,0.0843954086303711,True
instruct,0.009471893310546875,True,0.08561897277832031,True
complex,0.009471893310546875,True,0.02196216583251953,True
simple,-0.009045600891113281,False,0.08863162994384766,True
instruct,-0.009045600891113281,False,0.09282302856445312,True
complex,-0.009045600891113281,False,0.037090301513671875,True
simple,0.007170677185058594,True,0.09563064575195312,True
instruct,0.007170677185058594,True,0.08297061920166016,True
complex,0.007170677185058594,True,0.010613441467285156,True
simple,-0.035518646240234375,False,0.0774831771850586,True
instruct,-0.035518646240234375,False,0.09214305877685547,True
complex,-0.035518646240234375,False,0.030458450317382812,True
simple,-0.004375457763671875,False,0.09452342987060547,True
instruct,-0.004375457763671875,False,0.09492969512939453,True
complex,-0.004375457763671875,False,0.027721405029296875,True
simple,0.017564773559570312,True,0.09533214569091797,True
instruct,0.017564773559570312,True,0.0970621109008789,True
complex,0.017564773559570312,True,0.039549827575683594,True
simple,-0.04310417175292969,False,0.08640098571777344,True
instruct,-0.04310417175292969,False,0.0933685302734375,True
complex,-0.04310417175292969,False,0.026163101196289062,True
simple,-0.0012912750244140625,False,0.09760570526123047,True
instruct,-0.0012912750244140625,False,0.09082412719726562,True
complex,-0.0012912750244140625,False,0.039687156677246094,True
simple,0.00750732421875,True,0.11960411071777344,True
instruct,0.00750732421875,True,0.1232614517211914,True
complex,0.00750732421875,True,0.051116943359375,True
simple,-0.013842582702636719,False,0.07325363159179688,True
instruct,-0.013842582702636719,False,0.07809638977050781,True
complex,-0.013842582702636719,False,0.0173187255859375,True
simple,-0.005421638488769531,False,0.0839700698852539,True
instruct,-0.005421638488769531,False,0.0849761962890625,True
complex,-0.005421638488769531,False,0.024631500244140625,True
simple,-0.021581649780273438,False,0.08935356140136719,True
instruct,-0.021581649780273438,False,0.09385299682617188,True
complex,-0.021581649780273438,False,0.041373252868652344,True
simple,0.009999275207519531,True,0.0940866470336914,True
instruct,0.009999275207519531,True,0.08848857879638672,True
complex,0.009999275207519531,True,0.017930030822753906,True
simple,-0.009191513061523438,False,0.07625961303710938,True
instruct,-0.009191513061523438,False,0.06455135345458984,True
complex,-0.009191513061523438,False,0.014794349670410156,True
simple,0.027495384216308594,True,0.09230995178222656,True
instruct,0.027495384216308594,True,0.09566402435302734,True
complex,0.027495384216308594,True,0.03241920471191406,True
simple,-0.019817352294921875,False,0.08612346649169922,True
instruct,-0.019817352294921875,False,0.064697265625,True
complex,-0.019817352294921875,False,0.02813720703125,True
simple,-0.015260696411132812,False,0.09263801574707031,True
instruct,-0.015260696411132812,False,0.0952596664428711,True
complex,-0.015260696411132812,False,0.024631500244140625,True
simple,0.013869285583496094,True,0.06914234161376953,True
instruct,0.013869285583496094,True,0.07248306274414062,True
complex,0.013869285583496094,True,0.03655719757080078,True
simple,0.0021867752075195312,True,0.08841705322265625,True
instruct,0.0021867752075195312,True,0.0817251205444336,True
complex,0.0021867752075195312,True,0.009776115417480469,True
simple,-0.010816574096679688,False,0.10782432556152344,True
instruct,-0.010816574096679688,False,0.09593868255615234,True
complex,-0.010816574096679688,False,0.04466056823730469,True
simple,-0.009763717651367188,False,0.09264659881591797,True
instruct,-0.009763717651367188,False,0.08015823364257812,True
complex,-0.009763717651367188,False,0.028761863708496094,True
simple,-0.011915206909179688,False,0.08633041381835938,True
instruct,-0.011915206909179688,False,0.0850229263305664,True
complex,-0.011915206909179688,False,0.02961254119873047,True
simple,0.013881683349609375,True,0.08575153350830078,True
instruct,0.013881683349609375,True,0.08026313781738281,True
complex,0.013881683349609375,True,0.01926422119140625,True
simple,-0.002017974853515625,False,0.07094097137451172,True
instruct,-0.002017974853515625,False,0.07480621337890625,True
complex,-0.002017974853515625,False,0.009035110473632812,True
simple,-0.013268470764160156,False,0.10074615478515625,True
instruct,-0.013268470764160156,False,0.09913921356201172,True
complex,-0.013268470764160156,False,0.029007911682128906,True
simple,0.02659893035888672,True,0.0823984146118164,True
instruct,0.02659893035888672,True,0.07977485656738281,True
complex,0.02659893035888672,True,0.02259063720703125,True
simple,-0.009615898132324219,False,0.07486915588378906,True
instruct,-0.009615898132324219,False,0.07551383972167969,True
complex,-0.009615898132324219,False,0.017083168029785156,True
simple,0.0026350021362304688,True,0.08716201782226562,True
instruct,0.0026350021362304688,True,0.0771017074584961,True
complex,0.0026350021362304688,True,0.020755767822265625,True
simple,0.002773284912109375,True,0.08651542663574219,True
instruct,0.002773284912109375,True,0.08835601806640625,True
complex,0.002773284912109375,True,0.023362159729003906,True
simple,0.017004013061523438,True,0.0925302505493164,True
instruct,0.017004013061523438,True,0.09525299072265625,True
complex,0.017004013061523438,True,0.030042648315429688,True
simple,-0.04013252258300781,False,-0.06769943237304688,False
instruct,-0.04013252258300781,False,-0.08014202117919922,False
complex,-0.04013252258300781,False,-0.02853107452392578,False
simple,0.010763168334960938,True,-0.048615455627441406,False
instruct,0.010763168334960938,True,-0.05394744873046875,False
complex,0.010763168334960938,True,-0.04951953887939453,False
simple,0.0077114105224609375,True,-0.04622364044189453,False
instruct,0.0077114105224609375,True,-0.05987262725830078,False
complex,0.0077114105224609375,True,-0.0378265380859375,False
simple,0.0025882720947265625,True,-0.05514240264892578,False
instruct,0.0025882720947265625,True,-0.06921005249023438,False
complex,0.0025882720947265625,True,-0.06540966033935547,False
simple,-0.007683753967285156,False,-0.03769969940185547,False
instruct,-0.007683753967285156,False,-0.05320262908935547,False
complex,-0.007683753967285156,False,-0.0542449951171875,False
simple,-0.00017070770263671875,False,-0.04054737091064453,False
instruct,-0.00017070770263671875,False,-0.044539451599121094,False
complex,-0.00017070770263671875,False,-0.027629852294921875,False
simple,-0.015201568603515625,False,-0.03377532958984375,False
instruct,-0.015201568603515625,False,-0.061179161071777344,False
complex,-0.015201568603515625,False,-0.047966957092285156,False
simple,-0.011615753173828125,False,-0.05078411102294922,False
instruct,-0.011615753173828125,False,-0.073638916015625,False
complex,-0.011615753173828125,False,-0.06125831604003906,False
simple,0.0033483505249023438,True,-0.009693145751953125,False
instruct,0.0033483505249023438,True,-0.02863788604736328,False
complex,0.0033483505249023438,True,-0.05034828186035156,False
simple,-0.013133049011230469,False,-0.06919384002685547,False
instruct,-0.013133049011230469,False,-0.08134651184082031,False
complex,-0.013133049011230469,False,-0.06167316436767578,False
simple,0.016622543334960938,True,-0.05855369567871094,False
instruct,0.016622543334960938,True,-0.0648956298828125,False
complex,0.016622543334960938,True,-0.037138938903808594,False
simple,-0.01751995086669922,False,-0.023479461669921875,False
instruct,-0.01751995086669922,False,-0.04679298400878906,False
complex,-0.01751995086669922,False,-0.023406028747558594,False
simple,-0.020051956176757812,False,-0.05623340606689453,False
instruct,-0.020051956176757812,False,-0.07180023193359375,False
complex,-0.020051956176757812,False,-0.06242561340332031,False
simple,0.0037994384765625,True,-0.026758193969726562,False
instruct,0.0037994384765625,True,-0.035742759704589844,False
complex,0.0037994384765625,True,-0.06259727478027344,False
simple,-0.00048732757568359375,False,-0.04974555969238281,False
instruct,-0.00048732757568359375,False,-0.07357311248779297,False
complex,-0.00048732757568359375,False,-0.019207000732421875,False
simple,0.0075244903564453125,True,-0.053368568420410156,False
instruct,0.0075244903564453125,True,-0.05433464050292969,False
complex,0.0075244903564453125,True,-0.05221748352050781,False
simple,0.005084037780761719,True,-0.056667327880859375,False
instruct,0.005084037780761719,True,-0.0645456314086914,False
complex,0.005084037780761719,True,-0.05130577087402344,False
simple,-0.0032701492309570312,False,-0.04966259002685547,False
instruct,-0.0032701492309570312,False,-0.06279468536376953,False
complex,-0.0032701492309570312,False,-0.05648231506347656,False
simple,-0.004963874816894531,False,-0.03805255889892578,False
instruct,-0.004963874816894531,False,-0.05875396728515625,False
complex,-0.004963874816894531,False,-0.04512596130371094,False
simple,-0.0015325546264648438,False,-0.058814048767089844,False
instruct,-0.0015325546264648438,False,-0.06323719024658203,False
complex,-0.0015325546264648438,False,-0.04925346374511719,False
simple,-0.0023412704467773438,False,-0.04404640197753906,False
instruct,-0.0023412704467773438,False,-0.06262779235839844,False
complex,-0.0023412704467773438,False,-0.06551933288574219,False
simple,0.010995864868164062,True,-0.040053367614746094,False
instruct,0.010995864868164062,True,-0.038750648498535156,False
complex,0.010995864868164062,True,-0.02799701690673828,False
simple,0.017073631286621094,True,-0.039875030517578125,False
instruct,0.017073631286621094,True,-0.04960346221923828,False
complex,0.017073631286621094,True,-0.04570770263671875,False
simple,-0.00177001953125,False,-0.07159137725830078,False
instruct,-0.00177001953125,False,-0.08461761474609375,False
complex,-0.00177001953125,False,-0.06568717956542969,False
simple,-0.00025272369384765625,False,-0.0727224349975586,False
instruct,-0.00025272369384765625,False,-0.08092021942138672,False
complex,-0.00025272369384765625,False,-0.0618133544921875,False
simple,0.0009965896606445312,True,-0.0836181640625,False
instruct,0.0009965896606445312,True,-0.10552978515625,False
complex,0.0009965896606445312,True,-0.05554389953613281,False
simple,0.016195297241210938,True,-0.03534889221191406,False
instruct,0.016195297241210938,True,-0.04352569580078125,False
complex,0.016195297241210938,True,-0.050467491149902344,False
simple,0.006329536437988281,True,-0.04445838928222656,False
instruct,0.006329536437988281,True,-0.05431652069091797,False
complex,0.006329536437988281,True,-0.05407238006591797,False
simple,-0.0066661834716796875,False,-0.06307601928710938,False
instruct,-0.0066661834716796875,False,-0.0752878189086914,False
complex,-0.0066661834716796875,False,-0.06526565551757812,False
simple,-0.016455650329589844,False,-0.056366920471191406,False
instruct,-0.016455650329589844,False,-0.07556438446044922,False
complex,-0.016455650329589844,False,-0.05180835723876953,False
simple,0.015521049499511719,True,-0.03936576843261719,False
instruct,0.015521049499511719,True,-0.05064678192138672,False
complex,0.015521049499511719,True,-0.059947967529296875,False
simple,-0.0686788558959961,False,-0.05273151397705078,False
instruct,-0.0686788558959961,False,-0.06297016143798828,False
complex,-0.0686788558959961,False,-0.026155471801757812,False
simple,-0.06042003631591797,False,-0.03659343719482422,False
instruct,-0.06042003631591797,False,-0.049475669860839844,False
complex,-0.06042003631591797,False,-0.04159832000732422,False
simple,0.02269268035888672,True,-0.04915332794189453,False
instruct,0.02269268035888672,True,-0.057318687438964844,False
complex,0.02269268035888672,True,-0.06261730194091797,False
simple,0.015623092651367188,True,-0.04804229736328125,False
instruct,0.015623092651367188,True,-0.0638580322265625,False
complex,0.015623092651367188,True,-0.06053638458251953,False
simple,-0.0011730194091796875,False,-0.0857992172241211,False
instruct,-0.0011730194091796875,False,-0.10515022277832031,False
complex,-0.0011730194091796875,False,-0.06206226348876953,False
simple,0.0072040557861328125,True,-0.05368614196777344,False
instruct,0.0072040557861328125,True,-0.059326171875,False
complex,0.0072040557861328125,True,-0.06545448303222656,False
simple,0.0019598007202148438,True,-0.04824256896972656,False
instruct,0.0019598007202148438,True,-0.05345726013183594,False
complex,0.0019598007202148438,True,-0.03833198547363281,False
simple,-0.007111549377441406,False,-0.07134819030761719,False
instruct,-0.007111549377441406,False,-0.08695316314697266,False
complex,-0.007111549377441406,False,-0.06073951721191406,False
simple,-0.010081291198730469,False,-0.03017902374267578,False
instruct,-0.010081291198730469,False,-0.050418853759765625,False
complex,-0.010081291198730469,False,-0.036749839782714844,False
simple,-0.0011501312255859375,False,-0.05679130554199219,False
instruct,-0.0011501312255859375,False,-0.07722282409667969,False
complex,-0.0011501312255859375,False,-0.07008838653564453,False
simple,0.0033969879150390625,True,-0.055268287658691406,False
instruct,0.0033969879150390625,True,-0.07613563537597656,False
complex,0.0033969879150390625,True,-0.0771799087524414,False
simple,0.010265350341796875,True,-0.043122291564941406,False
instruct,0.010265350341796875,True,-0.05905342102050781,False
complex,0.010265350341796875,True,-0.05780220031738281,False
simple,-0.0058727264404296875,False,-0.06995201110839844,False
instruct,-0.0058727264404296875,False,-0.08316612243652344,False
complex,-0.0058727264404296875,False,-0.05881500244140625,False
simple,0.0051517486572265625,True,-0.044681549072265625,False
instruct,0.0051517486572265625,True,-0.04921436309814453,False
complex,0.0051517486572265625,True,-0.06238842010498047,False
simple,0.0012912750244140625,True,-0.0685873031616211,False
instruct,0.0012912750244140625,True,-0.0839996337890625,False
complex,0.0012912750244140625,True,-0.07284927368164062,False
simple,0.005930900573730469,True,-0.038971900939941406,False
instruct,0.005930900573730469,True,-0.037667274475097656,False
complex,0.005930900573730469,True,-0.04269218444824219,False
simple,0.018143653869628906,True,-0.04459857940673828,False
instruct,0.018143653869628906,True,-0.06882858276367188,False
complex,0.018143653869628906,True,-0.06086921691894531,False
simple,0.0074291229248046875,True,-0.053841590881347656,False
instruct,0.0074291229248046875,True,-0.0652627944946289,False
complex,0.0074291229248046875,True,-0.05724811553955078,False
simple,-0.007508277893066406,False,-0.06103992462158203,False
instruct,-0.007508277893066406,False,-0.07858562469482422,False
complex,-0.007508277893066406,False,-0.06485748291015625,False
simple,0.013371467590332031,True,-0.060970306396484375,False
instruct,0.013371467590332031,True,-0.075592041015625,False
complex,0.013371467590332031,True,-0.0691843032836914,False
simple,0.00681304931640625,True,-0.033461570739746094,False
instruct,0.00681304931640625,True,-0.05150318145751953,False
complex,0.00681304931640625,True,-0.048485755920410156,False
simple,0.02184295654296875,True,-0.07652473449707031,False
instruct,0.02184295654296875,True,-0.09842967987060547,False
complex,0.02184295654296875,True,-0.059859275817871094,False
simple,0.02672100067138672,True,-0.05403614044189453,False
instruct,0.02672100067138672,True,-0.0692281723022461,False
complex,0.02672100067138672,True,-0.04540061950683594,False
simple,0.005962371826171875,True,-0.05761146545410156,False
instruct,0.005962371826171875,True,-0.07797050476074219,False
complex,0.005962371826171875,True,-0.05971240997314453,False
simple,0.01903247833251953,True,-0.03337574005126953,False
instruct,0.01903247833251953,True,-0.05001068115234375,False
complex,0.01903247833251953,True,-0.05512046813964844,False
simple,0.00032520294189453125,True,-0.0315093994140625,False
instruct,0.00032520294189453125,True,-0.05406665802001953,False
complex,0.00032520294189453125,True,-0.06116199493408203,False
simple,-0.019333839416503906,False,-0.0401153564453125,False
instruct,-0.019333839416503906,False,-0.05843925476074219,False
complex,-0.019333839416503906,False,-0.06328487396240234,False
simple,-0.000278472900390625,False,-0.04335784912109375,False
instruct,-0.000278472900390625,False,-0.05088615417480469,False
complex,-0.000278472900390625,False,-0.05890941619873047,False
simple,0.011624336242675781,True,-0.03281593322753906,False
instruct,0.011624336242675781,True,-0.054213523864746094,False
complex,0.011624336242675781,True,-0.05684947967529297,False
simple,0.004742622375488281,True,-0.0796661376953125,False
instruct,0.004742622375488281,True,-0.09738826751708984,False
complex,0.004742622375488281,True,-0.062488555908203125,False
simple,0.00267791748046875,True,-0.053246498107910156,False
instruct,0.00267791748046875,True,-0.07105255126953125,False
complex,0.00267791748046875,True,-0.06698894500732422,False
simple,0.013411521911621094,True,-0.048999786376953125,False
instruct,0.013411521911621094,True,-0.059047698974609375,False
complex,0.013411521911621094,True,-0.0729522705078125,False
simple,0.012430191040039062,True,-0.02605438232421875,False
instruct,0.012430191040039062,True,-0.04561042785644531,False
complex,0.012430191040039062,True,-0.04857826232910156,False
simple,0.009608268737792969,True,-0.049277305603027344,False
instruct,0.009608268737792969,True,-0.052002906799316406,False
complex,0.009608268737792969,True,-0.047081947326660156,False
simple,0.015096664428710938,True,-0.04137420654296875,False
instruct,0.015096664428710938,True,-0.053793907165527344,False
complex,0.015096664428710938,True,-0.05897331237792969,False
simple,0.0006132125854492188,True,-0.015294075012207031,False
instruct,0.0006132125854492188,True,-0.03357219696044922,False
complex,0.0006132125854492188,True,-0.05097675323486328,False
simple,0.008839607238769531,True,-0.055274009704589844,False
instruct,0.008839607238769531,True,-0.08180427551269531,False
complex,0.008839607238769531,True,-0.07512474060058594,False
simple,0.017780303955078125,True,-0.056982994079589844,False
instruct,0.017780303955078125,True,-0.0729837417602539,False
complex,0.017780303955078125,True,-0.061585426330566406,False
simple,0.026518821716308594,True,-0.05803680419921875,False
instruct,0.026518821716308594,True,-0.06601333618164062,False
complex,0.026518821716308594,True,-0.059281349182128906,False
simple,0.01855754852294922,True,-0.047583580017089844,False
instruct,0.01855754852294922,True,-0.07345390319824219,False
complex,0.01855754852294922,True,-0.04930400848388672,False
simple,0.015516281127929688,True,-0.04970359802246094,False
instruct,0.015516281127929688,True,-0.06264972686767578,False
complex,0.015516281127929688,True,-0.04947948455810547,False
simple,0.021223068237304688,True,-0.03931427001953125,False
instruct,0.021223068237304688,True,-0.05292224884033203,False
complex,0.021223068237304688,True,-0.06159782409667969,False
simple,0.005616188049316406,True,-0.048607826232910156,False
instruct,0.005616188049316406,True,-0.06298637390136719,False
complex,0.005616188049316406,True,-0.058795928955078125,False
simple,-0.010708808898925781,False,-0.07521820068359375,False
instruct,-0.010708808898925781,False,-0.09048843383789062,False
complex,-0.010708808898925781,False,-0.06330204010009766,False
simple,0.02003192901611328,True,-0.045233726501464844,False
